instance_idx,instance,epsilon,runtime
1900,[0.78830392 0.53747494 0.2950717 ],0,0
1901,[0.23686771 0.5454552  0.32959399],0,0
1902,[0.5567623  0.74034044 0.4132041 ],0,0
1903,[0.54541488 0.59895156 0.90952349],0,0
1904,[0.77840587 0.53375589 0.02834178],0,0
1905,[0.47750428 0.20371262 0.09862858],0,0
1906,[0.44030379 0.63191785 0.93200802],0,0
1907,[0.49445838 0.55159915 0.75608897],0,0
1908,[0.44787457 0.67946386 0.19233253],0,0
1909,[0.75601869 0.65190597 0.63566613],0,0
1910,[0.60532157 0.87722662 0.0071916 ],0,0
1911,[0.81301423 0.66802129 0.38636605],0,0
1912,[0.80572452 0.50503439 0.27380541],0,0
1913,[0.56641241 0.76841591 0.55905475],0,0
1914,[0.45259783 0.37988142 0.39475725],0,0
1915,[0.05503292 0.05911924 0.35365725],0,0
1916,[0.72789561 0.45942169 0.47017107],0,0
1917,[0.03755514 0.97517016 0.19091661],0,0
1918,[0.32157522 0.914154   0.29937838],0,0
1919,[0.93829045 0.73280175 0.24864899],0,0
1920,[0.70246269 0.15605824 0.88994527],0,0
1921,[0.58907127 0.68453659 0.87334664],0,0
1922,[0.37480453 0.10589582 0.68999605],0,0
1923,[0.42517348 0.4236507  0.81675747],0,0
1924,[0.22354268 0.17576889 0.59562286],0,0
1925,[0.62145436 0.46681719 0.10225498],0,0
1926,[0.40140927 0.86746875 0.75384154],0,0
1927,[0.19142987 0.68034963 0.57347537],0,0
1928,[0.94231751 0.3570899  0.59525429],0,0
1929,[0.53999415 0.81263401 0.58994212],0,0
1930,[0.23745254 0.38489687 0.61357769],0,0
1931,[0.26683823 0.16106354 0.96077179],0,0
1932,[0.78483076 0.21110251 0.34475681],0,0
1933,[0.18001939 0.99771285 0.29063651],0,0
1934,[0.11525877 0.83671204 0.64763245],0,0
1935,[0.01462298 0.28738955 0.14559451],0,0
1936,[0.58012847 0.60813865 0.54813292],0,0
1937,[0.12297878 0.6570266  0.20182073],0,0
1938,[0.62477375 0.79597461 0.71736991],0,0
1939,[0.60487018 0.17528612 0.65824945],0,0
1940,[0.19052015 0.95665086 0.89141638],0,0
1941,[0.11069415 0.5824143  0.91292038],0,0
1942,[0.26957402 0.00113719 0.6377888 ],0,0
1943,[0.71690481 0.87795026 0.30314479],0,0
1944,[0.53968769 0.40386665 0.31694569],0,0
1945,[0.13476514 0.88192299 0.60710248],0,0
1946,[0.15966207 0.46089199 0.3836196 ],0,0
1947,[0.09336764 0.44201429 0.1215409 ],0,0
1948,[0.18701773 0.94374614 0.86084808],0,0
1949,[0.81367854 0.74324834 0.29846437],0,0
1950,[0.35734523 0.70045642 0.6705493 ],0,0
1951,[0.84285027 0.75373762 0.53947452],0,0
1952,[0.64408458 0.82377052 0.43109625],0,0
1953,[0.26211501 0.53415763 0.90881217],0,0
1954,[0.63089221 0.23589197 0.66485786],0,0
1955,[0.80172337 0.66236575 0.78815094],0,0
1956,[0.05195769 0.75874718 0.94381802],0,0
1957,[0.86161765 0.70454327 0.0582573 ],0,0
1958,[0.66445419 0.05613614 0.99196783],0,0
1959,[0.03650219 0.35366549 0.85274158],0,0
1960,[0.169037   0.17953617 0.18732167],0,0
1961,[0.81300348 0.64489517 0.04306118],0,0
1962,[0.61281044 0.61334775 0.62760089],0,0
1963,[0.87659531 0.67967068 0.49413857],0,0
1964,[0.62785696 0.54113781 0.23965764],0,0
1965,[0.97275889 0.23958871 0.10765427],0,0
1966,[0.32524152 0.17560333 0.90533386],0,0
1967,[0.51581304 0.3859993  0.35383856],0,0
1968,[0.91711499 0.34095491 0.4377785 ],0,0
1969,[0.47384456 0.72431883 0.16346298],0,0
1970,[0.06085586 0.70307731 0.32867063],0,0
1971,[0.5692344  0.02967731 0.1537179 ],0,0
1972,[0.19655667 0.82789884 0.60990387],0,0
1973,[0.46783992 0.22546135 0.05932677],0,0
1974,[0.6154528  0.16338307 0.45326961],0,0
1975,[5.82614391e-01 8.92560438e-01 6.89708464e-04],0,0
1976,[0.04625552 0.62054364 0.07341601],0,0
1977,[0.70600856 0.40186396 0.89174572],0,0
1978,[0.79346954 0.68883002 0.8209018 ],0,0
1979,[0.33935729 0.10118718 0.38898328],0,0
1980,[0.31693197 0.59866543 0.20178858],0,0
1981,[0.9782413  0.99432767 0.69788469],0,0
1982,[0.64648453 0.59197776 0.30563269],0,0
1983,[0.29340327 0.50474656 0.16063608],0,0
1984,[0.16873943 0.91234542 0.56659038],0,0
1985,[0.65837325 0.69070622 0.57031612],0,0
1986,[0.43610863 0.7937175  0.96108035],0,0
1987,[0.09595026 0.43596244 0.54939365],0,0
1988,[0.51685809 0.46183015 0.7393633 ],0,0
1989,[0.66689676 0.80711594 0.57269497],0,0
1990,[0.19211733 0.98341767 0.70835564],0,0
1991,[0.86254939 0.31618898 0.94823356],0,0
1992,[0.1182429  0.11741051 0.05105798],0,0
1993,[0.55598031 0.3549446  0.89558908],0,0
1994,[0.10560591 0.89577457 0.0578873 ],0,0
1995,[0.32792652 0.43726163 0.82174232],0,0
1996,[0.45857805 0.12556762 0.53152514],0,0
1997,[0.113287   0.59358419 0.93206636],0,0
1998,[0.08123066 0.42803154 0.5082864 ],0,0
1999,[0.08560942 0.35540043 0.94681299],0,0
2000,[0.16836948 0.57587278 0.49930616],0,0
2001,[0.64963339 0.83313434 0.50784054],0,0
2002,[0.76515301 0.92824405 0.75171642],0,0
2003,[0.46761514 0.20796804 0.7840145 ],0,0
2004,[0.19246234 0.06083663 0.27690799],0,0
2005,[0.01355947 0.44146581 0.44848041],0,0
2006,[0.66771356 0.20749335 0.88318313],0,0
2007,[0.30287313 0.08370633 0.82236186],0,0
2008,[0.53112311 0.6596581  0.17028272],0,0
2009,[0.16823269 0.21230996 0.4217095 ],0,0
2010,[0.25292076 0.77433427 0.15313974],0,0
2011,[0.55781396 0.93822775 0.32819364],0,0
2012,[0.76360784 0.93081312 0.77461144],0,0
2013,[0.7504276  0.23005309 0.63223162],0,0
2014,[0.05673176 0.22485116 0.67719711],0,0
2015,[0.42682929 0.00299692 0.03344565],0,0
2016,[0.68637598 0.60157707 0.80246104],0,0
2017,[0.43989779 0.73501296 0.93173523],0,0
2018,[0.14653254 0.36368762 0.85481129],0,0
2019,[0.75845413 0.56321335 0.83522392],0,0
2020,[0.97865782 0.55841686 0.27918912],0,0
2021,[0.5025272  0.28755252 0.29326385],0,0
2022,[0.52624399 0.06057957 0.05464114],0,0
2023,[0.37060521 0.1134377  0.50410022],0,0
2024,[0.27477132 0.71052553 0.05533838],0,0
2025,[0.98312975 0.33808388 0.3486014 ],0,0
2026,[0.76867387 0.97692614 0.49018806],0,0
2027,[0.7612867  0.06629304 0.40823364],0,0
2028,[0.47030568 0.82833391 0.41287614],0,0
2029,[0.43480068 0.45631429 0.51340032],0,0
2030,[0.08177443 0.50756624 0.37985119],0,0
2031,[0.20091399 0.62021256 0.03723257],0,0
2032,[0.14299145 0.98656405 0.35241275],0,0
2033,[0.80153753 0.97263328 0.85676998],0,0
2034,[0.7961801  0.09256832 0.85411031],0,0
2035,[0.24107566 0.99503458 0.01740185],0,0
2036,[0.67413547 0.43425072 0.26530908],0,0
2037,[0.34103058 0.71858084 0.08295046],0,0
2038,[0.74592767 0.26793398 0.42561876],0,0
2039,[0.95039843 0.99954048 0.82814485],0,0
2040,[0.83354619 0.37090459 0.61852771],0,0
2041,[0.76498577 0.23542909 0.7103859 ],0,0
2042,[0.17519418 0.66861259 0.95909862],0,0
2043,[0.95693392 0.85086577 0.1928913 ],0,0
2044,[0.62994606 0.2300338  0.41396773],0,0
2045,[0.73265795 0.143007   0.6744388 ],0,0
2046,[0.46663499 0.8317706  0.59711428],0,0
2047,[0.85589085 0.94669233 0.80143121],0,0
2048,[0.71225897 0.0988725  0.18744259],0,0
2049,[0.06279147 0.57154912 0.21675426],0,0
2050,[0.31859703 0.39070048 0.17133627],0,0
2051,[0.29227531 0.27850363 0.8820182 ],0,0
2052,[0.22839853 0.11821982 0.94861763],0,0
2053,[0.14226758 0.93083972 0.35152845],0,0
2054,[0.59756124 0.5919251  0.90207772],0,0
2055,[0.52439626 0.08909054 0.43407014],0,0
2056,[0.33910189 0.52549079 0.54042951],0,0
2057,[0.9771332  0.51940309 0.285447  ],0,0
2058,[0.51711892 0.32206166 0.14851391],0,0
2059,[0.10011878 0.660812   0.15153712],0,0
2060,[0.22255919 0.30182153 0.42187665],0,0
2061,[0.90700506 0.26276921 0.62836662],0,0
2062,[0.62498573 0.86851383 0.64108178],0,0
2063,[0.93025459 0.442285   0.0561499 ],0,0
2064,[0.56082559 0.         0.94260075],0,0
2065,[0.29806067 0.50156722 0.64323455],0,0
2066,[0.11267561 0.36312799 0.36639861],0,0
2067,[0.95473741 0.1502304  0.81700927],0,0
2068,[0.67091579 0.72905704 0.80803762],0,0
2069,[0.48931803 0.96083762 0.5476428 ],0,0
2070,[0.35256288 0.05549754 0.11733089],0,0
2071,[0.4973785  0.68723547 0.09301435],0,0
2072,[0.06098846 0.73246842 0.07203349],0,0
2073,[0.01097935 0.59530728 0.97931219],0,0
2074,[0.61458545 0.96251229 0.23073714],0,0
2075,[0.7184521  0.55478605 0.40583364],0,0
2076,[0.58244867 0.695869   0.15627963],0,0
2077,[0.67384475 0.84455999 0.05567447],0,0
2078,[0.02912936 0.92457513 0.66496932],0,0
2079,[0.45232994 0.03478179 0.70499551],0,0
2080,[0.79702719 0.3827755  0.64696217],0,0
2081,[0.76742016 0.03783373 0.52475296],0,0
2082,[0.18431367 0.6141429  0.28194959],0,0
2083,[0.11866773 0.57671766 0.18448336],0,0
2084,[0.59368944 0.47893335 0.7611573 ],0,0
2085,[0.2543163  0.8757968  0.55511594],0,0
2086,[0.8150144  0.67822308 0.13240583],0,0
2087,[0.23058049 0.33651806 0.44029083],0,0
2088,[0.34866232 0.76708486 0.71465366],0,0
2089,[0.01108225 0.92240657 0.73248544],0,0
2090,[0.57150318 0.84229874 0.01412444],0,0
2091,[0.54710038 0.75324762 0.89562484],0,0
2092,[0.29451224 0.95211455 0.62519749],0,0
2093,[0.98736967 0.55181015 0.9034856 ],0,0
2094,[0.57758156 0.50455839 0.86115152],0,0
2095,[0.69177508 0.55301234 0.49954494],0,0
2096,[0.47251013 0.34484279 0.40824472],0,0
2097,[0.67970739 0.09861629 0.82201225],0,0
2098,[0.80811439 0.20638593 0.70231666],0,0
2099,[0.6036319  0.5881272  0.05933819],0,0
2100,[0.99482064 0.2214745  0.87492384],0,0
2101,[0.98956653 0.79107714 0.37674532],0,0
2102,[0.05139807 0.05092616 0.76225081],0,0
2103,[0.87632573 0.88316662 0.75066926],0,0
2104,[0.27783035 0.87692496 0.57967878],0,0
2105,[0.69885138 0.10330733 0.85166965],0,0
2106,[0.34822948 0.46723447 0.72967869],0,0
2107,[0.41970125 0.70616693 0.8958203 ],0,0
2108,[0.93669914 0.02621507 0.74940936],0,0
2109,[0.98225423 0.866376   0.66690538],0,0
2110,[0.18354621 0.08077635 0.59771706],0,0
2111,[0.74707299 0.61250958 0.02598359],0,0
2112,[0.19077805 0.8547268  0.06057181],0,0
2113,[0.39879496 0.26971587 0.42167868],0,0
2114,[0.92140349 0.89058023 0.45191636],0,0
2115,[0.06943214 0.20792702 0.03039871],0,0
2116,[0.41217278 0.84010013 0.43965363],0,0
2117,[0.17793073 0.19156784 0.0925463 ],0,0
2118,[0.69544872 0.3622124  0.92282188],0,0
2119,[0.68099767 0.53013332 0.55770861],0,0
2120,[0.00735493 0.27919636 0.35927043],0,0
2121,[0.02777674 0.9923081  0.42525227],0,0
2122,[0.36936456 0.67330278 0.82045751],0,0
2123,[0.46319409 0.71377001 0.74394551],0,0
2124,[0.11028484 0.73443718 0.76269407],0,0
2125,[0.87876241 0.20946431 0.34234721],0,0
2126,[0.43160641 0.70519569 0.77618168],0,0
2127,[0.05782253 0.09396026 0.31103191],0,0
2128,[0.94971824 0.80758433 0.361214  ],0,0
2129,[0.08302857 0.3065218  0.4424233 ],0,0
2130,[0.1639786  0.57287652 0.53335701],0,0
2131,[0.1985707  0.96776076 0.32779479],0,0
2132,[0.59789949 0.58333015 0.41021976],0,0
2133,[0.99662244 0.65664493 0.37812232],0,0
2134,[0.57028311 0.37898516 0.28160208],0,0
2135,[0.35675611 0.83570311 0.13982561],0,0
2136,[0.53898547 0.29823629 0.8617136 ],0,0
2137,[0.0946631  0.48781551 0.35014011],0,0
2138,[0.39678425 0.82050812 0.66037482],0,0
2139,[0.08481022 0.97246095 0.92249815],0,0
2140,[0.05974614 0.15470561 0.58019252],0,0
2141,[0.96291736 0.18343913 0.06861852],0,0
2142,[0.39384199 0.19324651 0.39214958],0,0
2143,[0.35538155 0.58816136 0.17386333],0,0
2144,[0.40718821 0.93382373 0.23330831],0,0
2145,[0.74152689 0.3751701  0.61176523],0,0
2146,[0.00787852 0.79995604 0.69610533],0,0
2147,[0.28781229 0.76541534 0.26746346],0,0
2148,[0.92162844 0.2058689  0.76320847],0,0
2149,[0.03870884 0.77172236 0.11459608],0,0
2150,[0.67455451 0.05123141 0.65009675],0,0
2151,[0.49823183 0.48721581 0.6163545 ],0,0
2152,[0.22612929 0.6816532  0.41507755],0,0
2153,[0.05255171 0.98013961 0.94199709],0,0
2154,[0.0447262  0.50366471 0.65285825],0,0
2155,[0.19087793 0.62827242 0.1610735 ],0,0
2156,[0.21372907 0.01867445 0.62856623],0,0
2157,[0.98497056 0.40550989 0.3678092 ],0,0
2158,[0.3337501  0.1512483  0.32263776],0,0
2159,[0.68951825 0.63183443 0.32368411],0,0
2160,[0.45362983 0.86722994 0.16210077],0,0
2161,[0.9192124  0.72559999 0.48744854],0,0
2162,[0.92929737 0.85969147 0.18818191],0,0
2163,[0.62260977 0.41199259 0.83192851],0,0
2164,[0.10960249 0.51705237 0.04361227],0,0
2165,[0.75172681 0.21655364 0.55232842],0,0
2166,[0.7006301  0.81945761 0.42041193],0,0
2167,[0.33506255 0.91080893 0.91399194],0,0
2168,[0.40184759 0.89400726 0.91339452],0,0
2169,[0.26932465 0.85521178 0.01275624],0,0
2170,[0.4468434  0.05303547 0.56690581],0,0
2171,[0.7950336  0.69522165 0.55137671],0,0
2172,[0.03251413 0.16836653 0.95296437],0,0
2173,[0.66201773 0.46134083 0.01119592],0,0
2174,[0.54913656 0.84333873 0.22563883],0,0
2175,[0.53224333 0.51069929 0.64386659],0,0
2176,[0.59260807 0.82929501 0.96959369],0,0
2177,[0.70438486 0.71181268 0.48717578],0,0
2178,[0.33404763 0.72258554 0.21251001],0,0
2179,[0.24432471 0.65602039 0.89359288],0,0
2180,[0.16520682 0.30127856 0.07844575],0,0
2181,[0.20836159 0.93611173 0.07503469],0,0
2182,[0.75364729 0.77621486 0.25783342],0,0
2183,[0.36140439 0.14091738 0.58482294],0,0
2184,[0.239106   0.07450851 0.52865644],0,0
2185,[0.17382429 0.06005246 0.54046735],0,0
2186,[0.04319523 0.99819195 0.55676283],0,0
2187,[0.58633004 0.47776811 0.41621686],0,0
2188,[0.59267396 0.11239444 0.7110648 ],0,0
2189,[0.85941528 0.504334   0.74614757],0,0
2190,[0.75442151 0.66302732 0.25830754],0,0
2191,[0.74118965 0.28464386 0.80373748],0,0
2192,[0.29701632 0.50999723 0.50417659],0,0
2193,[0.61344697 0.11110076 0.06475155],0,0
2194,[0.90408415 0.31207126 0.98396245],0,0
2195,[0.64222515 0.37255285 0.57645351],0,0
2196,[0.70569427 1.         0.86904902],0,0
2197,[0.89472542 1.         0.74499936],0,0
2198,[0.50447857 0.22484269 0.87196272],0,0
2199,[0.25318322 0.41459063 0.65574497],0,0
2200,[0.17292647 0.11271678 0.71955824],0,0
2201,[0.43810792 0.72554886 0.75899349],0,0
2202,[0.98324741 0.34895321 0.11935562],0,0
2203,[0.31442514 0.96678087 0.16411303],0,0
2204,[0.73844487 0.44854311 0.79748918],0,0
2205,[0.86093016 0.49840309 0.56366761],0,0
2206,[0.3219179  0.09769656 0.09846687],0,0
2207,[0.24374692 0.24246825 0.95252781],0,0
2208,[0.04422347 0.83883511 0.06144427],0,0
2209,[0.98688197 0.68508099 0.30464429],0,0
2210,[0.62309588 0.73594463 0.83038725],0,0
2211,[0.14610873 0.92298455 0.74986778],0,0
2212,[0.92147032 0.07055604 0.93649793],0,0
2213,[0.78013338 0.17609664 0.76676592],0,0
2214,[0.70939598 0.43599954 0.67989631],0,0
2215,[0.26355511 0.1609136  0.405474  ],0,0
2216,[0.85372302 0.18515866 0.23889583],0,0
2217,[0.46510077 0.61517205 0.92439248],0,0
2218,[0.61111595 0.28173675 0.32406182],0,0
2219,[0.67754    0.92566665 0.93304797],0,0
2220,[0.57428444 0.28184952 0.84676034],0,0
2221,[0.19520665 0.89735791 0.28182073],0,0
2222,[0.1421853  0.02546891 0.43630443],0,0
2223,[0.3503424  0.71828024 0.86182289],0,0
2224,[0.42830377 0.93664092 0.99557295],0,0
2225,[0.3585746  0.17404174 0.06822551],0,0
2226,[0.26221801 0.33571016 0.99186513],0,0
2227,[0.30532337 0.15545141 0.94889367],0,0
2228,[0.60142668 0.64615661 0.81030654],0,0
2229,[0.46591915 0.77763082 0.61329224],0,0
2230,[0.08755842 0.00797271 0.76815786],0,0
2231,[0.01593272 0.77380038 0.36924646],0,0
2232,[0.91527326 0.04397668 0.04932214],0,0
2233,[0.90975274 0.20055555 0.76746333],0,0
2234,[0.19303373 0.57299819 0.19833974],0,0
2235,[0.53195127 0.72842164 0.56770843],0,0
2236,[0.86236259 0.31419232 0.54516278],0,0
2237,[0.62759634 0.92295493 0.66127558],0,0
2238,[0.02294011 0.4785637  0.0127228 ],0,0
2239,[0.32000477 0.90347422 0.35885449],0,0
2240,[0.41175456 0.92373368 0.70416728],0,0
2241,[0.10888519 0.98745409 0.65770249],0,0
2242,[0.8784584 0.8260864 0.9939351],0,0
2243,[0.16640997 0.0700132  0.02060977],0,0
2244,[0.50444533 0.         0.75569406],0,0
2245,[0.13473625 0.79141249 0.30378883],0,0
2246,[0.47644855 0.06130671 0.14912899],0,0
2247,[0.00068011 0.59618579 0.03673852],0,0
2248,[0.11643096 0.38862692 0.96620312],0,0
2249,[0.52451879 0.582751   0.30754726],0,0
2250,[0.00661113 0.02226415 0.53082964],0,0
2251,[0.98361503 0.63678729 0.27819389],0,0
2252,[0.36413548 0.95931647 0.21300443],0,0
2253,[0.90218572 0.42899444 0.72228594],0,0
2254,[0.50279156 0.0491221  0.12914776],0,0
2255,[0.80958298 0.62476736 0.64391479],0,0
2256,[0.93794403 0.85253956 0.39620259],0,0
2257,[0.94635928 0.49499822 0.59874508],0,0
2258,[0.14954218 0.70049484 0.25034447],0,0
2259,[0.06004718 0.53269909 0.07142137],0,0
2260,[0.93773501 0.97692938 0.75159174],0,0
2261,[0.15707383 0.48779418 0.37434486],0,0
2262,[0.88879213 0.76373257 0.2973955 ],0,0
2263,[0.85866564 0.17213251 0.30183331],0,0
2264,[0.02890017 0.24312551 0.74081782],0,0
2265,[0.07702499 0.29533747 0.81201495],0,0
2266,[0.09869587 0.93774352 0.22055914],0,0
2267,[0.76343008 0.36152053 0.44966729],0,0
2268,[0.32312936 0.5461126  0.44651684],0,0
2269,[0.43471752 0.52593241 0.11175413],0,0
2270,[0.59943778 0.25634114 0.4651287 ],0,0
2271,[0.37920225 0.09726628 0.33367518],0,0
2272,[0.62603211 0.01025683 0.17351004],0,0
2273,[0.91838633 0.43070405 0.0294847 ],0,0
2274,[0.73241991 0.68595301 0.59824556],0,0
2275,[0.03950211 0.99973383 0.02656436],0,0
2276,[0.65356858 0.45120929 0.84217222],0,0
2277,[0.53042417 0.45258238 0.71415658],0,0
2278,[0.07726666 0.72634739 0.91172785],0,0
2279,[0.42737666 0.49228668 0.42956762],0,0
2280,[0.39180128 0.62729561 0.57014828],0,0
2281,[0.72339754 0.64134468 0.10187609],0,0
2282,[0.76659193 0.5459767  0.15467604],0,0
2283,[0.93601423 0.21505131 0.74316868],0,0
2284,[0.34376173 0.72768723 0.63874708],0,0
2285,[0.10303067 0.59597842 0.64671065],0,0
2286,[0.49325588 0.93656722 0.03742707],0,0
2287,[0.66132092 0.09744095 0.49293166],0,0
2288,[0.15707867 0.86160851 0.35174403],0,0
2289,[0.32395908 0.18553733 0.59073341],0,0
2290,[0.21393995 0.62393929 0.5396653 ],0,0
2291,[0.10862146 0.1561781  0.12082356],0,0
2292,[0.04410358 0.68764086 0.52085611],0,0
2293,[0.63092615 0.58302263 0.82681323],0,0
2294,[0.68227102 0.94192707 0.67784873],0,0
2295,[0.73751727 0.55673215 0.1149689 ],0,0
2296,[0.55915793 0.24706617 0.417583  ],0,0
2297,[0.60059498 0.16574983 0.32810491],0,0
2298,[0.79825154 0.86128428 0.7553738 ],0,0
2299,[0.17028783 0.36849386 0.85726784],0,0
2300,[0.8556608  0.66133202 0.90261647],0,0
2301,[0.90092532 0.791511   0.92709463],0,0
2302,[0.41907336 0.87999342 0.15608445],0,0
2303,[0.58672639 0.62585013 0.48115122],0,0
2304,[0.26990435 0.64272904 0.50532748],0,0
2305,[0.56830948 0.7548202  0.50145117],0,0
2306,[0.48269521 0.75337828 0.87173995],0,0
2307,[0.75648269 0.84352509 0.70940919],0,0
2308,[0.98322369 0.24938276 0.1385181 ],0,0
2309,[0.16809428 0.69754327 0.09378643],0,0
2310,[0.05686367 0.90783396 0.56108083],0,0
2311,[0.05499412 0.49824619 0.46427019],0,0
2312,[0.02399681 0.49255005 0.28321763],0,0
2313,[0.73132374 0.47888576 0.84225587],0,0
2314,[0.3108718  0.6312678  0.85328365],0,0
2315,[0.94531102 0.23513059 0.993773  ],0,0
2316,[0.06888204 0.96799051 0.71853147],0,0
2317,[0.28934286 0.79543002 0.10101114],0,0
2318,[0.76518689 0.13670991 0.35786469],0,0
2319,[0.1593296  0.74273238 0.97609856],0,57.334052085876465
2320,[0.10466874 0.99789436 0.19652061],0,0
2321,[0.23553629 0.63420369 0.04093535],0,0
2322,[0.33258964 0.87663085 0.37731618],0,0
2323,[0.36525934 0.6110644  0.70669208],0,0
2324,[0.75740533 0.4678894  0.68280777],0,0
2325,[0.33252586 0.7795921  0.01879471],0,0
2326,[0.51071051 0.12872631 0.01985488],0,0
2327,[0.8318479  0.24778    0.75164215],0,0
2328,[0.98401833 0.68361411 0.72825806],0,0
2329,[0.99839891 0.63981909 0.96793106],0,0
2330,[0.37592025 0.89869483 0.52465457],0,0
2331,[0.98659505 0.19698616 0.21829365],0,0
2332,[0.3132945  0.77557938 0.72485308],0,0
2333,[0.80439617 0.26215447 0.39202392],0,0
2334,[0.31781073 0.82819148 0.19982379],0,0
2335,[0.68227253 0.46133526 0.15521639],0,0
2336,[0.37728759 0.31383688 0.23788828],0,0
2337,[0.46723671 0.72892306 0.97406398],0,0
2338,[0.9615344  0.35181012 0.83031176],0,0
2339,[0.89821488 0.33731546 0.4427056 ],0,0
2340,[0.67695274 0.6970888  0.67285319],0,0
2341,[0.48844084 0.68770658 0.05978959],0,0
2342,[0.46300389 0.09336176 0.92619649],0,0
2343,[0.95395733 0.1629556  0.2108952 ],0,0
2344,[0.16273164 0.30271935 0.39216741],0,0
2345,[0.94259999 0.18817032 0.59830686],0,0
2346,[0.01347252 0.635182   0.74186024],0,0
2347,[0.26561461 0.554371   0.0768265 ],0,0
2348,[0.90524262 0.39044223 0.56982665],0,0
2349,[0.97767966 0.03816873 0.19603879],0,0
2350,[0.47350157 0.97705816 0.21609529],0,0
2351,[0.32380455 0.48715028 0.51202637],0,0
2352,[0.71070813 0.26358455 0.16063058],0,0
2353,[0.4044432  0.87094868 0.8659833 ],0,0
2354,[0.81315082 0.22556562 0.40653253],0,0
2355,[0.44731633 0.71578534 0.38717291],0,0
2356,[0.00115829 0.18981746 0.35198334],0,0
2357,[0.10550225 0.03742163 0.47183664],0,0
2358,[0.19102541 0.66932446 0.31562614],0,0
2359,[0.67003672 0.50555258 0.20599024],0,0
2360,[0.80365409 0.90008462 0.52668121],0,0
2361,[0.574314   0.25566602 0.95324463],0,0
2362,[0.14535427 0.01355972 0.75777618],0,0
2363,[0.79286784 0.59214669 0.21556111],0,0
2364,[0.1750728  0.13995931 0.1721834 ],0,0
2365,[0.40433776 0.57967194 0.00082834],0,0
2366,[0.58062637 0.83669584 0.81547179],0,0
2367,[0.92852017 0.76178189 0.21503987],0,0
2368,[0.07962453 0.73957479 0.46397505],0,0
2369,[0.89842497 0.17069189 0.93313441],0,0
2370,[0.97540676 0.01816668 0.4139732 ],0,0
2371,[0.84611356 0.58333446 0.58447573],0,0
2372,[0.18123648 0.09808224 0.57436079],0,0
2373,[0.81813129 0.70794115 0.2002449 ],0,0
2374,[0.51920853 0.01207119 0.82156011],0,0
2375,[0.94033595 0.75928641 0.54224298],0,0
2376,[0.19862908 0.49854315 0.39899308],0,0
2377,[0.604768   0.72460073 0.96275913],0,0
2378,[0.37181857 0.46578909 0.47563599],0,0
2379,[0.05956909 0.33253596 0.6920023 ],0,0
2380,[0.24660378 0.12541888 0.39454373],0,0
2381,[0.23158244 0.29983152 0.36987022],0,0
2382,[0.88534182 0.27562196 0.72015394],0,0
2383,[0.15327833 0.5392067  0.60621879],0,0
2384,[0.47788865 0.41194842 0.71552431],0,0
2385,[0.01201471 0.62572863 0.29811303],0,0
2386,[0.05153557 0.44134618 0.42500629],0,0
2387,[0.02531501 0.28084673 0.240412  ],0,0
2388,[0.14484387 0.69788305 0.39517495],0,0
2389,[0.54243296 0.70354609 0.75605459],0,0
2390,[0.76597964 0.36706955 0.48801733],0,0
2391,[0.61646675 0.41623857 0.10336021],0,0
2392,[0.08096985 0.17164362 0.014363  ],0,0
2393,[0.95202253 0.08268161 0.52818412],0,0
2394,[0.57016099 0.1855768  0.52736033],0,0
2395,[0.55664578 0.90595978 0.18319555],0,0
2396,[0.98040659 0.07559263 0.10834099],0,0
2397,[0.00244239 0.77160065 0.36480708],0,0
2398,[0.73318583 0.58406104 0.13888548],0,0
2399,[0.23674442 0.326447   0.95968356],0,0
2400,[0.90212805 0.53088459 0.63485024],0,0
2401,[0.53388973 0.94206576 0.44031928],0,0
2402,[0.58038721 0.91999969 0.15173519],0,0
2403,[0.05340902 0.93030708 0.1962135 ],0,0
2404,[0.49141686 0.94236803 0.19704947],0,0
2405,[0.39972644 0.34475085 0.50695188],0,0
2406,[0.88104013 0.85236319 0.2211523 ],0,0
2407,[0.19449689 0.62574813 0.01529848],0,0
2408,[0.15562708 0.49514639 0.71826115],0,0
2409,[0.49730038 0.26895521 0.12329505],0,0
2410,[0.06976551 0.34693845 0.19867442],0,0
2411,[0.42783574 0.40945621 0.25765667],0,0
2412,[0.52007636 0.92176012 0.3770376 ],0,0
2413,[0.03398156 0.74998019 0.19224303],0,0
2414,[0.40589289 0.76453114 0.27623798],0,0
2415,[0.70942    0.17552805 0.69581157],0,0
2416,[0.34945684 0.67885249 0.98550334],0,0
2417,[0.57909992 0.37330483 0.43481386],0,0
2418,[0.36818652 0.12343753 0.05332096],0,0
2419,[0.21283937 0.61315313 0.35807957],0,0
2420,[0.55699584 0.58419465 0.9348129 ],0,0
2421,[0.2867531  0.55987931 0.42301603],0,0
2422,[0.87460036 0.37137487 0.87618857],0,0
2423,[0.16672837 0.18298981 0.35894079],0,0
2424,[0.68989192 0.47018417 0.62629523],0,0
2425,[0.68465971 0.19199407 0.32083013],0,0
2426,[0.84492324 0.74369642 0.42846721],0,0
2427,[0.89897395 0.43909601 0.42013951],0,0
2428,[0.07938279 0.19844863 0.1114357 ],0,0
2429,[0.03810674 0.86029602 0.00441908],0,0
2430,[0.77891005 0.90266884 0.23940122],0,0
2431,[0.60514289 0.67020831 0.20463281],0,0
2432,[0.83246131 0.02831058 0.76241324],0,0
2433,[0.62569915 0.70189319 0.13314409],0,0
