instance_idx,instance,epsilon,runtime
4705,[0.32345909 0.35155531 0.06331116],0.059000000000000004,60.16385197639465
4706,[0.98603514 0.03152648 0.66270308],0.169,55.69800162315369
4707,[0.37122529 0.64607015 0.35634493],0.10500000000000001,60.914655923843384
4708,[0.6737856  0.72930458 0.69076888],0.293,63.4020414352417
4709,[0.1139279  0.6569543  0.28005695],0.015,59.269840478897095
4710,[0.02875679 0.41486495 0.43366743],0.177,62.36312413215637
4711,[0.46718361 0.70489053 0.30892353],0.181,54.21019744873047
4712,[0.31527126 0.06054732 0.68703612],0.215,60.76949191093445
4713,[0.56784798 0.34945215 0.70541045],0.051000000000000004,54.01927185058594
4714,[0.53737588 0.46928524 0.51147668],0.097,63.604891777038574
4715,[0.63637846 0.66006401 0.28903043],0.243,63.04953908920288
4716,[0.14071259 0.15663988 0.63958883],0.253,60.48017430305481
4717,[0.87293279 0.40952996 0.16955006],0.23700000000000002,54.01791071891785
4718,[0.75664767 0.83256997 0.88086665],0.385,64.629802942276
4719,[0.60685813 0.86081218 0.01538974],0.331,55.248663663864136
4720,[0.1072009  0.09257468 0.71282881],0.301,53.465628147125244
4721,[0.06954223 0.49640767 0.47284523],0.117,61.0715970993042
4722,[0.31069371 0.87048986 0.17046343],0.189,63.71601390838623
4723,[0.35245812 0.77424554 0.03040246],0.163,53.351319789886475
4724,[0.67298525 0.81647644 0.93257053],0.335,62.87651777267456
4725,[0.87635657 0.31940783 0.58654312],0.191,62.841185092926025
4726,[0.07725489 0.25788691 0.09422535],0.229,62.58517837524414
4727,[0.31517803 0.87527243 0.34726027],0.191,64.46892809867859
4728,[0.56191926 0.43341717 0.45904992],0.093,61.77518105506897
4729,[0.96964348 0.29617561 0.6275181 ],0.225,54.143542528152466
4730,[0.42006634 0.06114131 0.48947511],0.161,64.53923869132996
4731,[0.81339549 0.09875226 0.06958601],0.055,60.21837782859802
4732,[0.15360234 0.76447307 0.72422359],0.053000000000000005,59.34138751029968
4733,[0.56503931 0.46826659 0.88861279],0.107,52.41333055496216
4734,[0.76674424 0.81202047 0.81352243],0.379,64.6090018749237
4735,[0.64274828 0.45805368 0.86495627],0.14100000000000001,62.28140640258789
4736,[0.92607348 0.02379704 0.05154258],0.123,62.85998773574829
4737,[0.95881339 0.27717965 0.87365106],0.20700000000000002,52.466949462890625
4738,[0.38879493 0.1191016  0.08044124],0.14300000000000002,64.4799747467041
4739,[0.15647907 0.24990921 0.48866234],0.197,63.82639122009277
4740,[0.70153627 0.98649611 0.44163391],0.399,65.31585669517517
4741,[0.51820071 0.52186181 0.53959655],0.115,60.71928334236145
4742,[0.51775637 0.00876409 0.00169471],0.135,62.719101667404175
4743,[0.09763023 0.10155621 0.70511828],0.301,54.09174084663391
4744,[0.20489317 0.89480149 0.92890771],0.14100000000000001,62.720986127853394
4745,[0.97596555 0.9391736  0.27195483],0.399,65.63119125366211
4746,[0.50979158 0.17546275 0.80646726],0.063,52.70802426338196
4747,[0.88849313 0.85137142 0.43349121],0.399,65.06499361991882
4748,[0.75871931 0.09757833 0.04022843],0.027000000000000003,59.053242921829224
4749,[0.75328117 0.42539071 0.99587458],0.179,62.42607927322388
4750,[0.09721808 0.85571074 0.480124  ],0.07300000000000001,62.78660178184509
4751,[0.82720406 0.81720608 0.91628887],0.399,65.86858367919922
4752,[0.29783861 0.94989283 0.15169047],0.221,62.6891188621521
4753,[0.08193076 0.43165165 0.82858848],0.147,62.17563080787659
4754,[0.47343138 0.82936682 0.72991704],0.243,63.53058075904846
4755,[0.20940608 0.948975   0.06077218],0.179,62.95629119873047
4756,[0.89834235 0.30446551 0.50029623],0.195,64.43878531455994
4757,[0.42235582 0.17184194 0.35824422],0.10300000000000001,59.940465688705444
4758,[0.1929101  0.2038974  0.18709301],0.199,65.53012466430664
4759,[0.48902955 0.79800804 0.56914279],0.23700000000000002,54.30065631866455
4760,[0.8932686  0.6366033  0.68955592],0.355,63.49591588973999
4761,[0.66764142 0.4494973  0.68955463],0.151,52.80682325363159
4762,[0.06966821 0.859935   0.77805959],0.057,52.93603539466858
4763,[0.24521207 0.76810582 0.01261639],0.107,53.741833209991455
4764,[0.21722523 0.06513281 0.78047523],0.261,64.65770626068115
4765,[0.75591923 0.81371443 0.00445257],0.381,55.47526836395264
4766,[0.5012464  0.70490257 0.15542598],0.201,53.591960430145264
4767,[0.64982272 0.08410777 0.18135998],0.033,60.002869606018066
4768,[0.47580736 0.65362585 0.14589057],0.163,54.47112035751343
4769,[0.18519804 0.20445736 0.23875544],0.203,61.01423215866089
4770,[0.22653366 0.3951812  0.65399274],0.093,63.06816864013672
4771,[0.43803767 0.77604815 0.71949502],0.199,64.18131256103516
4772,[0.12649439 0.04883539 0.87822482],0.315,62.45055413246155
4773,[0.07979278 0.14834396 0.02211046],0.28300000000000003,62.62050151824951
4774,[0.62836572 0.58242338 0.98722589],0.195,63.988598108291626
4775,[0.88699364 0.41087701 0.37168801],0.243,62.14617681503296
4776,[0.29684051 0.15241215 0.13810231],0.17300000000000001,63.99021100997925
4777,[0.13225189 0.11411575 0.24056733],0.275,54.16870379447937
4778,[0.30665832 0.96167375 0.57864941],0.227,61.096139907836914
4779,[0.98766943 0.37249653 0.45775957],0.273,63.79759383201599
4780,[0.32457055 0.18289626 0.14318518],0.14300000000000002,62.73047161102295
4781,[0.94514761 0.98690826 0.04489483],0.399,65.23033881187439
4782,[0.15031628 0.42355933 0.18636939],0.111,61.723369121551514
4783,[0.36387713 0.129099   0.45664429],0.155,61.46745944023132
4784,[0.27167999 0.35193237 0.09431565],0.085,61.847580909729004
4785,[0.42813271 0.98335479 0.32891992],0.301,52.99040675163269
4786,[0.87648922 0.84328082 0.95236818],0.399,65.86075806617737
4787,[0.79015881 0.65965819 0.85686006],0.315,62.920222759246826
4788,[0.07560588 0.46287024 0.98957931],0.137,54.906875133514404
4789,[0.76964692 0.96217021 0.77988246],0.399,65.92234516143799
4790,[0.87494172 0.70659619 0.76074326],0.381,56.048336029052734
4791,[0.52319439 0.92432835 0.82530325],0.315,62.746020793914795
4792,[0.8439409  0.67307195 0.30465815],0.353,64.39122605323792
4793,[0.03558606 0.93574704 0.58629924],0.125,53.539650678634644
4794,[0.29813161 0.14913998 0.82978911],0.181,55.90901780128479
4795,[0.83657522 0.81458647 0.64528267],0.399,65.70177006721497
4796,[0.36601239 0.3040923  0.0085271 ],0.063,52.38650631904602
4797,[0.83366222 0.08743074 0.63094985],0.053000000000000005,59.690566539764404
4798,[0.50408898 0.52673601 0.92701355],0.107,53.53807997703552
4799,[0.03157078 0.77346618 0.05204028],0.003,58.44711422920227
4800,[0.03811018 0.42985363 0.063067  ],0.163,55.071266889572144
4801,[0.78919313 0.52961006 0.02901844],0.257,54.74350428581238
4802,[0.04045755 0.6127247  0.80636939],0.077,61.51281237602234
4803,[0.43780539 0.55463041 0.80008478],0.089,61.7804958820343
4804,[0.61053333 0.22477348 0.61324055],0.011,60.476736545562744
4805,[0.6283088  0.73417659 0.62106551],0.273,65.13512802124023
4806,[0.96931352 0.19729851 0.9514001 ],0.17300000000000001,64.37333035469055
4807,[0.53835774 0.67201887 0.09946644],0.203,60.764405965805054
4808,[0.38057474 0.76945266 0.70713311],0.167,63.8633770942688
4809,[0.04009621 0.54664312 0.08827904],0.10300000000000001,58.99596834182739
4810,[0.9959311  0.89738426 0.02105747],0.399,64.95801711082458
4811,[0.85870733 0.91951972 0.35364394],0.399,65.3931074142456
4812,[0.71954225 0.44214104 0.65543609],0.17300000000000001,63.52866196632385
4813,[0.34031124 0.3225833  0.42455495],0.069,53.52240800857544
4814,[0.14553758 0.83121931 0.34879187],0.085,62.043757915496826
4815,[0.40015077 0.89414192 0.4967707 ],0.241,63.97709941864014
4816,[0.54427289 0.95659234 0.88701278],0.341,62.72769117355347
4817,[0.16943948 0.47325576 0.97161287],0.085,62.73834538459778
4818,[0.37236409 0.37160259 0.19506925],0.027000000000000003,59.90489625930786
4819,[0.11428908 0.74037508 0.77027513],0.021,59.999422788619995
4820,[0.96908432 0.77349217 0.2434088 ],0.399,65.30576300621033
4821,[0.0400734  0.98553481 0.34054172],0.179,63.706368923187256
4822,[0.31196188 0.90604384 0.58527842],0.203,60.370917558670044
4823,[0.21484954 0.889183   0.99368539],0.14300000000000002,62.354708194732666
4824,[0.08664112 0.86233542 0.39062463],0.07100000000000001,63.459739685058594
4825,[0.52408894 0.91490558 0.97369659],0.311,62.894304513931274
4826,[0.26214811 0.21286269 0.08051462],0.159,61.397643089294434
4827,[0.561819   0.01359427 0.41201488],0.113,52.05693697929382
4828,[0.07334494 0.40525899 0.03991574],0.157,54.4930202960968
4829,[0.83527212 0.20975057 0.3283954 ],0.11900000000000001,55.26637554168701
4830,[0.87010715 0.74633701 0.21908597],0.399,65.22450566291809
4831,[0.07186015 0.71574134 0.39081155],0.007,49.71815371513367
4832,[0.76612634 0.44533242 0.34609543],0.201,53.598793745040894
4833,[0.45121292 0.74863019 0.90251223],0.191,63.78320550918579
4834,[0.0497252  0.52415791 0.03281644],0.111,61.81975340843201
4835,[0.46841918 0.88536917 0.36168886],0.271,62.40396213531494
4836,[0.93251727 0.63066663 0.93445871],0.371,63.428316831588745
4837,[0.75721186 0.10343498 0.23120331],0.027000000000000003,58.9826443195343
4838,[0.39417093 0.17011407 0.49505788],0.11900000000000001,53.71835398674011
4839,[0.47137815 0.95635339 0.43385227],0.307,54.117515325546265
4840,[0.78567555 0.94200315 0.87727175],0.399,65.4611611366272
4841,[0.20864523 0.49607315 0.34783342],0.047,61.285759687423706
4842,[0.39985987 0.36083512 0.82662402],0.025,51.47339677810669
4843,[0.45214668 0.52374065 0.98276799],0.079,62.596922397613525
4844,[0.05993854 0.48800001 0.77430781],0.129,61.48328757286072
4845,[0.15113247 0.61158764 0.23951969],0.017,60.47877478599548
4846,[0.86746294 0.32712423 0.32914977],0.193,62.41916060447693
4847,[0.59821951 0.18357159 0.2849598 ],0.009000000000000001,59.043060064315796
4848,[0.4166351  0.35366536 0.52503421],0.017,60.77734136581421
4849,[0.59966596 0.56671853 0.65437154],0.17500000000000002,54.94059205055237
4850,[0.30773934 0.12642858 0.76104891],0.187,55.03536820411682
4851,[0.85083716 0.25702304 0.40720682],0.149,62.59281826019287
4852,[0.49858257 0.53337423 0.6596953 ],0.109,60.89236903190613
4853,[0.04156023 0.72154529 0.06196244],0.015,59.34277415275574
4854,[0.46829818 0.8277511  0.45134596],0.241,63.03762698173523
4855,[0.14906    0.98513122 0.88957278],0.169,54.476826906204224
4856,[0.77136062 0.41154551 0.18388075],0.187,55.285987854003906
4857,[0.94147914 0.53239841 0.85262957],0.327,61.257736682891846
4858,[0.34208906 0.33531379 0.98586222],0.067,61.3459095954895
4859,[0.52184927 0.14069936 0.21972251],0.069,54.23588967323303
4860,[0.48195558 0.04246397 0.46266868],0.139,61.921959400177
4861,[0.41894437 0.77941088 0.35503818],0.195,64.92377424240112
4862,[0.98262179 0.18077829 0.59116732],0.17300000000000001,63.32369804382324
4863,[0.08966223 0.73393356 0.99507872],0.003,57.501375675201416
4864,[0.81919152 0.5557534  0.48488399],0.281,54.1215717792511
4865,[0.8350848  0.93606603 0.98952958],0.399,64.81682348251343
4866,[0.39654    0.9910155  0.15595129],0.291,64.25662159919739
4867,[0.25353291 0.08901434 0.27180497],0.227,61.0784056186676
4868,[0.76798412 0.85300712 0.77914048],0.399,65.94879174232483
4869,[0.63109547 0.51401176 0.70892702],0.165,62.35716891288757
4870,[0.39083361 0.84138982 0.67740156],0.20900000000000002,61.17138361930847
4871,[0.69784262 0.53598367 0.88551485],0.20700000000000002,53.65281271934509
4872,[0.25199768 0.3811782  0.77788996],0.08700000000000001,52.633721113204956
4873,[0.49276153 0.88930079 0.34649248],0.28500000000000003,65.00743770599365
4874,[0.36932758 0.88882251 0.46450567],0.223,63.0864679813385
4875,[0.5161401  0.33278891 0.27673816],0.021,60.203428983688354
4876,[0.65598147 0.11984229 0.87955638],0.019000000000000003,51.24700164794922
4877,[0.77925109 0.19075774 0.69423743],0.077,60.87888765335083
4878,[0.6026591  0.18454384 0.27327049],0.007,50.8581428527832
4879,[0.40898881 0.69930848 0.63892111],0.147,63.167179107666016
4880,[0.53225235 0.76848395 0.75817808],0.241,63.358158588409424
4881,[0.61788721 0.78706554 0.33435219],0.297,63.877275466918945
4882,[0.88131007 0.6149665  0.8226269 ],0.339,62.773701429367065
4883,[0.54629834 0.21845078 0.54257339],0.021,61.25874996185303
4884,[0.3711093  0.69756459 0.47593323],0.129,61.9878568649292
4885,[0.83616778 0.67813592 0.68475852],0.34700000000000003,63.02042531967163
4886,[0.21713398 0.98434706 0.8419455 ],0.193,62.877432346343994
4887,[0.78905405 0.33024013 0.53579249],0.153,61.460891008377075
4888,[0.13707196 0.53852393 0.14591069],0.061,61.20270562171936
4889,[0.55305791 0.64878204 0.39030479],0.195,63.699766397476196
4890,[0.49855823 0.87573866 0.10857124],0.28500000000000003,64.72017574310303
4891,[0.79178239 0.17076181 0.03669038],0.081,54.966073751449585
4892,[0.18554936 0.76511622 0.40524023],0.07100000000000001,61.32379913330078
4893,[0.87257998 0.52475397 0.02222758],0.295,62.969807624816895
4894,[0.71675386 0.11023347 0.78963122],0.005,58.686588287353516
4895,[0.16807515 0.34547298 0.76151296],0.147,63.05085492134094
4896,[0.9543009  0.37146342 0.82966612],0.253,62.23465371131897
4897,[0.19076766 0.80725746 0.65769848],0.093,62.54417848587036
4898,[0.19271915 0.3025258  0.13178729],0.149,63.97912549972534
4899,[0.38296611 0.20365954 0.64419754],0.109,60.66417360305786
4900,[0.99457961 0.01199886 0.54108254],0.181,57.14716124534607
4901,[0.57368921 0.91429833 0.50615557],0.337,55.36065053939819
4902,[0.54372033 0.47169336 0.26896975],0.10500000000000001,61.64695382118225
4903,[0.05598791 0.40869127 0.05257955],0.165,61.43927192687988
4904,[0.55051222 0.30731602 0.53376251],0.023,61.711814641952515
4905,[0.1342654  0.93272154 0.89481043],0.125,53.05284380912781
4906,[0.18997181 0.34347066 0.61368145],0.135,64.44705104827881
4907,[0.09564988 0.35459543 0.25117137],0.17300000000000001,64.51178240776062
4908,[0.91558149 0.85259335 0.58000938],0.399,64.72258496284485
4909,[0.52036237 0.93081716 0.93273053],0.317,61.95825171470642
4910,[0.96940153 0.12538112 0.1605845 ],0.163,54.50744032859802
4911,[0.67677202 0.54148276 0.01844178],0.20700000000000002,54.46304726600647
4912,[0.06193455 0.88816703 0.86915081],0.07300000000000001,63.19041585922241
4913,[0.35726685 0.89113759 0.59385667],0.217,62.53350806236267
4914,[0.8059569  0.42746674 0.11340815],0.213,52.13605308532715
4915,[0.43373242 0.45733877 0.5511105 ],0.041,61.32876110076904
4916,[0.1055476  0.99149995 0.2441934 ],0.187,55.84321928024292
4917,[0.19852876 0.52684958 0.53736958],0.039,60.35276508331299
4918,[0.43982684 0.77196594 0.51680845],0.199,64.01234221458435
4919,[0.60972251 0.72381485 0.02500332],0.265,63.0723512172699
4920,[0.57066642 0.88428069 0.01736423],0.325,54.45506954193115
4921,[0.40518394 0.92631832 0.35324998],0.261,63.03573942184448
4922,[0.45873726 0.98163838 0.19936442],0.317,62.78598666191101
4923,[0.06521511 0.85950607 0.86874521],0.055,61.12690210342407
4924,[0.47208792 0.51425245 0.83607456],0.085,63.51710295677185
4925,[0.73860244 0.26516671 0.01686867],0.101,52.812877893447876
4926,[0.47971119 0.85899575 0.89612433],0.261,62.92819881439209
4927,[0.95629598 0.87964894 0.58022027],0.399,64.20935845375061
4928,[0.44461229 0.77492396 0.7400555 ],0.201,52.88766050338745
4929,[0.53816166 0.0873254  0.92638182],0.093,62.14639139175415
4930,[0.45561059 0.36336236 0.62976182],0.003,58.62896132469177
4931,[0.67387292 0.2106996  0.83720744],0.033,59.891611099243164
4932,[0.28992472 0.18669295 0.40651447],0.161,62.50745892524719
4933,[0.73060204 0.96555339 0.80953997],0.399,65.6974983215332
4934,[0.9404162  0.14060973 0.07117152],0.139,61.75372385978699
4935,[0.5577254  0.29031797 0.82832039],0.015,59.77795767784119
4936,[0.67202261 0.97082396 0.25485275],0.399,64.48335909843445
4937,[0.48579589 0.50128431 0.2392316 ],0.091,63.82537317276001
4938,[0.59011804 0.44332341 0.44685059],0.111,62.766305446624756
4939,[0.36273325 0.01691959 0.52225123],0.211,60.77051305770874
4940,[0.33524105 0.00130838 0.30802311],0.231,53.45383358001709
4941,[0.27861456 0.39348006 0.13186842],0.061,60.22736835479736
4942,[0.5076983  0.69250535 0.63038022],0.193,63.39171361923218
4943,[0.80380593 0.45204668 0.51924665],0.221,62.20308756828308
4944,[0.81045374 0.42773687 0.70181954],0.211,60.94427299499512
4945,[0.43460783 0.41777079 0.76044678],0.019000000000000003,52.189125299453735
4946,[0.17481035 0.33861181 0.22422172],0.14100000000000001,62.65600275993347
4947,[0.3591061  0.23038868 0.57958212],0.107,53.08584260940552
4948,[0.7982211  0.78668848 0.3646006 ],0.385,65.22682666778564
4949,[0.9888342  0.59390845 0.39951241],0.383,64.54632592201233
4950,[0.83559418 0.72994315 0.74951258],0.373,63.599398136138916
4951,[0.19611541 0.4683645  0.86210563],0.07300000000000001,62.73445725440979
4952,[0.50405203 0.68351675 0.58811327],0.187,55.08715224266052
4953,[0.84241253 0.2845807  0.57565036],0.157,53.84028911590576
4954,[0.12320173 0.69027553 0.73219889],0.001,57.52029728889465
4955,[0.04279447 0.67585412 0.41480773],0.041,62.04676342010498
4956,[0.12406405 0.41994238 0.19427167],0.125,52.759252071380615
4957,[0.41556265 0.38436993 0.73862499],0.005,58.22561287879944
4958,[0.7742629  0.6070842  0.02266423],0.28700000000000003,55.21100187301636
4959,[0.93108896 0.68629759 0.03417695],0.399,63.93854308128357
4960,[0.81888574 0.20027668 0.57939761],0.10300000000000001,60.282480239868164
4961,[0.46664378 0.41987361 0.89000119],0.035,62.282822608947754
4962,[0.43736709 0.07534082 0.94694655],0.149,63.50572919845581
4963,[0.92060061 0.6844968  0.46802914],0.395,64.54620885848999
4964,[0.09282279 0.79082399 0.07547418],0.041,61.08194971084595
4965,[0.06856131 0.53743168 0.16015478],0.095,62.7605504989624
4966,[0.00768309 0.42314862 0.13723558],0.181,55.955578327178955
4967,[0.16048708 0.07690751 0.20513637],0.279,64.67834997177124
4968,[0.71552428 0.8090052  0.45266476],0.355,63.620352029800415
4969,[0.50656815 0.03264701 0.06931032],0.129,61.63850235939026
4970,[0.25755136 0.54394698 0.73978491],0,56.53655505180359
4971,[0.60502954 0.39215962 0.11833566],0.097,63.290175914764404
4972,[0.78082138 0.36381468 0.73628653],0.163,53.775389671325684
4973,[0.51299397 0.73873217 0.90758332],0.217,62.55281972885132
4974,[0.92109496 0.53515436 0.51166057],0.321,62.953351974487305
4975,[0.2656631  0.93589176 0.45805221],0.195,64.00367045402527
4976,[0.12755884 0.43274117 0.12706796],0.117,61.9940242767334
4977,[0.50254552 0.561326   0.33784583],0.127,60.81693124771118
4978,[0.07161132 0.94359632 0.77359897],0.129,61.113375425338745
4979,[0.8389364  0.36689736 0.7610724 ],0.193,63.383031606674194
4980,[0.48538462 0.20109411 0.12443715],0.055,61.31308078765869
4981,[0.34504529 0.1375557  0.99859527],0.165,62.82776093482971
4982,[0.04914693 0.44118078 0.45222448],0.155,61.817137241363525
4983,[0.30062087 0.57140316 0.14999993],0.035,60.270522594451904
4984,[0.78396092 0.33247287 0.59152335],0.151,53.30855989456177
4985,[0.71567935 0.88912887 0.83605562],0.393,65.26518487930298
4986,[0.60833591 0.38842453 0.50335391],0.093,61.9161581993103
4987,[0.76878146 0.87763102 0.10378832],0.399,64.28394341468811
4988,[0.38485559 0.77619086 0.43177541],0.17500000000000002,54.196533203125
4989,[0.3322206  0.41135658 0.60302962],0.031,52.11947703361511
4990,[0.9998803  0.49303535 0.20853831],0.341,62.99960684776306
4991,[0.16281853 0.0423428  0.55898636],0.297,63.5043580532074
4992,[0.54459111 0.205245   0.69554736],0.029,59.99812388420105
4993,[0.7411503  0.25911524 0.3441921 ],0.095,62.009292125701904
4994,[0.99054568 0.37429425 0.76104304],0.273,65.52435612678528
4995,[0.45273312 0.79342099 0.76926754],0.215,60.7806921005249
4996,[0.66779024 0.85486131 0.93952367],0.353,62.29818296432495
4997,[0.58000671 0.23748355 0.3987408 ],0.005,59.533177852630615
4998,[0.75835109 0.65094388 0.1778312 ],0.301,53.819339990615845
4999,[0.05119773 0.68302554 0.25113809],0.031,53.056487798690796
5000,[0.49968373 0.74681778 0.56283728],0,56.23291015625
5001,[0.08326473 0.18558914 0.2193759 ],0.263,53.97178244590759
5002,[0.25784792 0.56545433 0.50411529],0,56.78711724281311
5003,[0.20313696 0.06755068 0.17146279],0.263,53.83236265182495
5004,[0.98445457 0.46858717 0.86762497],0.317,62.51862835884094
5005,[0.848809   0.51156453 0.70690972],0,55.66650414466858
5006,[0.19272765 0.68846125 0.27245127],0,55.25406336784363
5007,[0.83211657 0.08372176 0.77338445],0,56.70052671432495
5008,[0.0999011  0.88127512 0.30428258],0,56.84608459472656
5009,[0.65442593 0.48754459 0.36640342],0,56.52863645553589
5010,[0.64547329 0.94761621 0.04125378],0,56.77931356430054
5011,[0.91891803 0.60913743 0.8075723 ],0.355,62.21937942504883
5012,[0.38387416 0.47188356 0.86913076],0.019000000000000003,52.09017300605774
5013,[0.414851   0.5347071  0.02017142],0,56.26675009727478
5014,[0.15856943 0.64174589 0.71720259],0.003,58.56128931045532
5015,[0.58262465 0.14331426 0.44553399],0.039,60.50893044471741
5016,[0.35509042 0.49570456 0.87060957],0.017,59.6303129196167
5017,[0.77590898 0.08398716 0.89059688],0.021,61.265846490859985
5018,[0.4717772  0.74393283 0.14005859],0,56.04551959037781
5019,[0.6707541  0.23634054 0.43850695],0,56.7238929271698
5020,[0.01681682 0.15161578 0.0920827 ],0.313,53.64718532562256
5021,[0.23972561 0.10001752 0.69212675],0.233,63.05544948577881
5022,[0.02899535 0.61779723 0.14072742],0.075,52.38751268386841
5023,[0.94522988 0.9331857  0.22555302],0,55.66287088394165
5024,[0.61444893 0.02799678 0.93209106],0,56.28425645828247
5025,[0.52300367 0.0432163  0.34259176],0.117,61.88043284416199
5026,[0.07681081 0.39297629 0.67013521],0.167,62.88462543487549
5027,[0.46989972 0.38375301 0.11916893],0,55.53853893280029
5028,[0.24492112 0.10014273 0.8077568 ],0,57.43547773361206
5029,[0.13520837 0.59542762 0.34283226],0.035,62.11940836906433
5030,[0.22595812 0.63952757 0.45713502],0,56.1991868019104
5031,[0.40014668 0.59290598 0.4914126 ],0,57.02772378921509
5032,[0.3034735  0.55911152 0.66970729],0,56.91459941864014
5033,[0.02664832 0.46591165 0.05767318],0.151,52.479796409606934
5034,[0.18638027 0.56055913 0.86646797],0,57.16416025161743
5035,[0.88286641 0.06994011 0.41922425],0,54.97154140472412
5036,[0.58303025 0.14707454 0.76567524],0.041,60.88656568527222
5037,[0.7442789  0.90342935 0.00845832],0,56.85913920402527
5038,[0.21666283 0.82726662 0.67078915],0,57.11823511123657
5039,[0.89445201 0.05717435 0.59714673],0,55.909088134765625
5040,[0.56906862 0.03566673 0.513675  ],0.099,63.87113356590271
5041,[0.60954734 0.19130271 0.27339661],0.001,58.93166732788086
5042,[0.64037818 0.46834114 0.85828979],0.14500000000000002,63.52910399436951
5043,[0.34237586 0.26667753 0.98518744],0,56.27793860435486
5044,[0.91119999 0.02898432 0.77097353],0,56.8372528553009
5045,[0.11030025 0.0274766  0.27376267],0.329,64.36948323249817
5046,[0.26933096 0.8193978  0.71089068],0,56.39483642578125
5047,[0.98168234 0.71158001 0.41837441],0,56.97539496421814
5048,[0.69896572 0.99955804 0.71036513],0,56.30800676345825
5049,[0.76172715 0.93845723 0.11366118],0,57.0752387046814
5050,[0.70482307 0.85088848 0.9546892 ],0.369,55.90049386024475
5051,[0.21094717 0.50397314 0.68076751],0.047,61.067763328552246
5052,[0.24745012 0.60052768 0.25764017],0,55.9442343711853
5053,[0.33345001 0.44155592 0.52934863],0.015,60.39940094947815
5054,[0.44937315 0.49323847 0.29866481],0,56.75202989578247
5055,[0.15893657 0.04734358 0.19601808],0.295,64.8908760547638
5056,[0.58196727 0.78619081 0.1692774 ],0,56.15931057929993
5057,[0.10852061 0.74936165 0.30523674],0,56.65868949890137
5058,[0.95156864 0.71438539 0.32684218],0,55.59163475036621
5059,[0.28953032 0.52374471 0.07914224],0,56.35234570503235
5060,[0.11764289 0.17586571 0.77496994],0.255,63.4074273109436
5061,[0.51387259 0.01055666 0.67372668],0.14100000000000001,61.583014249801636
5062,[0.4236943  0.51089726 0.21416209],0,57.7882661819458
5063,[0.55180214 0.97924997 0.07344023],0,56.31150937080383
5064,[0.28390428 0.24301285 0.24860747],0.135,62.62477779388428
5065,[0.37870493 0.81818869 0.91315444],0.189,63.04802870750427
5066,[0.20219189 0.54299839 0.63709602],0.031,51.65959048271179
5067,[0.52184369 0.4341128  0.19201343],0,58.298200607299805
5068,[0.48823143 0.40124759 0.79581716],0,56.60160732269287
5069,[0.76365039 0.13400187 0.08851998],0,56.32088088989258
5070,[0.9082178  0.53555602 0.85807699],0.313,55.71872043609619
5071,[0.05811016 0.52656225 0.53958871],0.109,60.781126737594604
5072,[0.86076004 0.09760916 0.24050083],0,55.88620615005493
5073,[0.40654032 0.86592566 0.93918837],0.227,61.57909107208252
5074,[0.9927989  0.959288   0.00591315],0,56.800190925598145
5075,[0.04766609 0.14761152 0.34895613],0.301,52.70110630989075
5076,[0.82997224 0.89274335 0.1868705 ],0,56.74493956565857
5077,[0.61969243 0.91745187 0.46386686],0,56.72885704040527
5078,[0.10350821 0.45785268 0.37589857],0.11900000000000001,53.819323778152466
5079,[0.5776811  0.43869559 0.0173214 ],0,55.68130326271057
5080,[0.99407218 0.54358876 0.47376942],0,56.57745099067688
5081,[0.95468696 0.15586598 0.18927455],0,56.33484220504761
5082,[0.80806626 0.26084831 0.79948221],0,57.14055514335632
5083,[0.27151884 0.03317967 0.5171689 ],0.247,64.05622577667236
5084,[0.19666256 0.75791853 0.64139822],0,56.00343441963196
5085,[0.92366843 0.78306337 0.18080988],0,55.87983179092407
5086,[0.80020878 0.64179643 0.66916016],0,56.94922494888306
5087,[0.83231738 0.57387594 0.46613945],0,56.631346702575684
5088,[0.63667141 0.29797877 0.18263171],0,56.145856618881226
5089,[0.61661574 0.23386261 0.07991296],0,56.150136947631836
5090,[5.06123094e-04 6.08375088e-01 3.62247573e-01],0.095,63.08912110328674
5091,[0.75235561 0.37520628 0.48614653],0,57.10489320755005
5092,[0.40708704 0.65063515 0.3562358 ],0,56.76626467704773
5093,[0.96383836 0.93623895 0.84830046],0.399,64.4540798664093
5094,[0.92036563 0.44917776 0.53659152],0,56.34543466567993
5095,[0.74213597 0.69621133 0.89096641],0.309,62.3258638381958
5096,[0.71637123 0.99798351 0.34859971],0,56.296610593795776
5097,[0.83305233 0.69770039 0.69160298],0,56.2414824962616
5098,[0.32582764 0.7856771  0.9006673 ],0.147,63.22780203819275
5099,[0.21852728 0.62555442 0.39224434],0,56.59466886520386
5100,[0.98962201 0.47887417 0.2283711 ],0,56.33979082107544
5101,[0.38185658 0.65389911 0.07608585],0,57.26897644996643
5102,[0.60362822 0.93131618 0.85063618],0.359,63.973201751708984
5103,[0.06763375 0.99348818 0.69894609],0,56.97656273841858
5104,[0.16225271 0.01240583 0.17131316],0.311,63.111347913742065
5105,[0.83823115 0.02163008 0.23319996],0,56.204779863357544
5106,[0.75735085 0.58616376 0.78298492],0,55.97192883491516
5107,[0.74619438 0.05059535 0.89279989],0,57.20685172080994
5108,[0.2270117  0.55344205 0.64448785],0.013000000000000001,50.19554543495178
5109,[0.16860087 0.97632766 0.48829981],0,56.29126954078674
