instance_idx,instance,epsilon,runtime
4903,[0.41983639 0.717033   0.36839148],0.163,57.71972370147705
4904,[0.7252988  0.52832938 0.21393772],0.221,66.56769919395447
4905,[0.30960959 0.77834762 0.08217063],0.139,67.31191396713257
4906,[0.87353074 0.82209747 0.29172476],0.399,71.25344800949097
4907,[0.98230689 0.38986458 0.35480475],0.281,59.56041717529297
4908,[0.75036597 0.75770711 0.86663925],0.35100000000000003,58.349780559539795
4909,[0.04231437 0.40326529 0.22914951],0.179,67.74743890762329
4910,[0.67581572 0.33990557 0.68346433],0.10500000000000001,65.61034655570984
4911,[0.29385592 0.95930336 0.91181968],0.225,57.31288480758667
4912,[0.02325718 0.08453632 0.37741027],0.34500000000000003,69.35839700698853
4913,[0.41122735 0.2797518  0.29069973],0.057,56.39586138725281
4914,[0.57576322 0.81478118 0.50541478],0.291,69.41237330436707
4915,[0.91814289 0.77208856 0.73108307],0.399,70.91805124282837
4916,[0.36840281 0.5561036  0.50116631],0.059000000000000004,65.67319369316101
4917,[0.17846477 0.98238898 0.33166918],0.17500000000000002,58.45158267021179
4918,[0.97257355 0.4656799  0.83210316],0.317,68.11116933822632
4919,[0.06152737 0.68829407 0.03752265],0.029,64.41734004020691
4920,[0.68689348 0.05744808 0.85332502],0.025,54.18374276161194
4921,[0.23883388 0.91656325 0.20899829],0.17300000000000001,68.95948672294617
4922,[0.76512106 0.355041   0.82887388],0.159,67.62493777275085
4923,[0.25773594 0.31504424 0.7091709 ],0.111,65.78964734077454
4924,[0.39475392 0.22183269 0.1414459 ],0.095,68.01715278625488
4925,[0.10217741 0.09450612 0.6000975 ],0.299,70.31221389770508
4926,[0.52625978 0.72129436 0.78770231],0.221,66.4876811504364
4927,[0.54442828 0.60647872 0.19867522],0.169,59.53604030609131
4928,[0.59337345 0.63090016 0.19804619],0.20700000000000002,56.89482092857361
4929,[0.21679661 0.40498092 0.32313416],0.091,67.06625247001648
4930,[0.22573294 0.88245406 0.85517402],0.153,66.47791314125061
4931,[0.72343086 0.956295   0.91852023],0.399,71.15097284317017
4932,[0.61193296 0.50489062 0.75871415],0.157,57.89573073387146
4933,[0.32746758 0.3893243  0.46189141],0.041,65.39512395858765
4934,[0.50072907 0.4071843  0.55277021],0.051000000000000004,54.974982023239136
4935,[0.86410138 0.89189685 0.01064116],0.399,71.39660882949829
4936,[0.18483965 0.82040911 0.99768962],0.10300000000000001,63.857080698013306
4937,[0.02939197 0.10667919 0.77895819],0.329,68.29254174232483
4938,[0.11201746 0.12784417 0.59743774],0.277,67.7108747959137
4939,[0.92441862 0.2443437  0.37743027],0.179,68.22473406791687
4940,[0.47231545 0.70287797 0.26397374],0.183,68.79214334487915
4941,[0.28367089 0.9790902  0.1197207 ],0.225,56.47510027885437
4942,[0.72484784 0.41549919 0.00303981],0.165,67.55347442626953
4943,[0.6211169  0.21365417 0.36803965],0.013000000000000001,54.725149631500244
4944,[0.79216014 0.13386453 0.05793617],0.057,56.68811392784119
4945,[0.31125259 0.07083971 0.12319501],0.211,66.90243411064148
4946,[0.52600976 0.77191905 0.28693339],0.243,68.09193181991577
4947,[0.53927913 0.22579866 0.39715042],0.019000000000000003,55.780381202697754
4948,[0.47738988 0.83812863 0.58679323],0.255,67.64502573013306
4949,[0.75659488 0.40726584 0.17064404],0.17500000000000002,58.33778953552246
4950,[0.72302405 0.94168194 0.60681376],0.399,71.27885866165161
4951,[0.50589872 0.07342904 0.45146539],0.111,66.19720029830933
4952,[0.33521864 0.41825775 0.09223176],0.027000000000000003,63.1745343208313
4953,[0.93387105 0.69545512 0.85763891],0.399,71.16943430900574
4954,[0.29397122 0.51968705 0.40740097],0.003,61.10333180427551
4955,[0.74721798 0.82964497 0.63073446],0.385,69.84890294075012
4956,[0.7780945  0.33746623 0.49256802],0.155,67.93621110916138
4957,[0.39553055 0.43536306 0.7910627 ],0.015,63.23328948020935
4958,[0.04635402 0.69372406 0.11653092],0.033,64.6386284828186
4959,[0.12879113 0.7803599  0.01794143],0.049,67.22169733047485
4960,[0.04215368 0.19288729 0.99068153],0.279,67.82160377502441
4961,[0.52030428 0.20313275 0.39073505],0.039,65.09305381774902
4962,[0.88462737 0.08830988 0.8716033 ],0.08700000000000001,57.494216442108154
4963,[0.02726304 0.15393361 0.45580421],0.307,57.443023681640625
4964,[0.32040396 0.74520818 0.09995634],0.127,65.63645482063293
4965,[0.17551797 0.21855736 0.89787389],0.199,70.76873326301575
4966,[0.35582497 0.81745741 0.50927605],0.183,67.71238780021667
4967,[0.18341458 0.57205762 0.48557538],0.023,65.29120445251465
4968,[0.8475154  0.42446344 0.56159533],0.233,66.54377222061157
4969,[0.90250759 0.62120351 0.98434021],0.361,70.20809173583984
4970,[0.83147346 0.29036687 0.96353975],0.161,67.8214738368988
4971,[0.11583182 0.30397466 0.55475202],0.189,68.26232767105103
4972,[0.79388916 0.98523645 0.78056919],0.399,71.23888158798218
4973,[0.34263747 0.2373823  0.86319789],0.107,56.00454378128052
4974,[0.91281514 0.73670349 0.52881724],0.399,71.13505959510803
4975,[0.40749256 0.21191285 0.64539888],0.089,66.74619507789612
4976,[0.61456662 0.12407361 0.10248651],0.033,64.39426875114441
4977,[0.37059408 0.69114505 0.01802682],0.125,56.51392889022827
4978,[0.82233778 0.50740409 0.99361513],0.265,66.68243885040283
4979,[0.580898   0.06476587 0.28944799],0.079,65.74836444854736
4980,[0.57414113 0.93504222 0.71494829],0.35100000000000003,58.40344858169556
4981,[0.45314827 0.25520381 0.80766332],0.043000000000000003,65.10338521003723
4982,[0.40288988 0.59787106 0.57301714],0.097,68.35362911224365
4983,[0.9426851  0.42072713 0.62473763],0.279,68.84340643882751
4984,[0.80814942 0.869649   0.65703989],0.399,71.00439524650574
4985,[0.83036399 0.64177782 0.75981095],0.333,68.74749159812927
4986,[0.74609155 0.67594319 0.76140144],0.309,66.77424502372742
4987,[0.85428659 0.08958504 0.52241874],0.069,57.707372426986694
4988,[0.14518753 0.78358447 0.57951236],0.063,56.547781229019165
4989,[0.63683753 0.56877673 0.14696423],0.197,69.5024962425232
4990,[0.56539254 0.29437426 0.77262174],0.029,65.35297656059265
4991,[0.88742648 0.56949719 0.79263006],0.325,58.20881152153015
4992,[0.85691936 0.95337237 0.89091672],0.399,70.33571982383728
4993,[0.1083573  0.83924998 0.80741577],0.07300000000000001,66.55452132225037
4994,[0.22304295 0.78058129 0.77659286],0.101,55.02141618728638
4995,[0.42991237 0.5639298  0.96103756],0.097,67.8426148891449
4996,[0.05476906 0.6222429  0.02293558],0.065,65.17960000038147
4997,[0.5579604  0.15494279 0.6405005 ],0.043000000000000003,65.15807509422302
4998,[0.45722228 0.41769233 0.89198503],0.037000000000000005,56.39854383468628
4999,[0.64199705 0.17385996 0.2159712 ],0.003,60.99034023284912
5000,[0.63948762 0.02492962 0.27512107],0.069,57.447442293167114
5001,[0.2232258  0.73651656 0.67697742],0.079,67.12528347969055
5002,[0.89226817 0.08686871 0.42208166],0.085,67.46579837799072
5003,[0.02979101 0.21859126 0.5055538 ],0.275,58.9772047996521
5004,[0.02652941 0.19878742 0.65014994],0.28500000000000003,69.45321702957153
5005,[0.54499191 0.22039423 0.58950309],0,58.618027687072754
5006,[0.80950996 0.00641434 0.80615703],0.009000000000000001,62.831082344055176
5007,[0.69820667 0.34022542 0.15551584],0.113,56.71654939651489
5008,[0.95730883 0.3365688  0.0927531 ],0.241,67.9924201965332
5009,[0.09671753 0.84755944 0.60397014],0.07100000000000001,66.49430060386658
5010,[0.80720753 0.72977593 0.53644091],0.363,59.505449533462524
5011,[0.97321327 0.37851609 0.55226078],0.271,69.19476628303528
5012,[0.82948637 0.61854413 0.86207058],0.321,68.82097482681274
5013,[0.57740614 0.70461151 0.0458099 ],0.23500000000000001,67.95034623146057
5014,[0.22791385 0.28935383 0.07979323],0.14300000000000002,66.64620852470398
5015,[0.232807   0.1009338  0.27806672],0.233,67.12664723396301
5016,[0.63574485 0.36481145 0.37031682],0.097,68.34029150009155
5017,[0.20952058 0.2669397  0.93705301],0.159,66.2710976600647
5018,[0.64809715 0.60915371 0.17118224],0.223,67.05321288108826
5019,[0.72919748 0.16334596 0.37959559],0.043000000000000003,65.07490754127502
5020,[0.98962266 0.64002795 0.55717217],0.399,71.3854706287384
5021,[0.68468004 0.84291617 0.77632387],0.361,69.14912629127502
5022,[0.22906377 0.03202037 0.31556354],0.269,58.47560262680054
5023,[0.26776083 0.21093477 0.94331103],0.157,57.818283796310425
5024,[0.87645449 0.31464824 0.65570674],0.193,68.95400929450989
5025,[0.39566592 0.91462459 0.45902881],0.251,57.817291021347046
5026,[0.26489981 0.24658577 0.56159261],0.14300000000000002,66.48123836517334
5027,[0.26276101 0.58460433 0.8982033 ],0.025,54.46789765357971
5028,[0.39943493 0.21927417 0.99796425],0.08700000000000001,57.07568645477295
5029,[0.50957283 0.09083999 0.04710249],0.10300000000000001,63.503283739089966
5030,[0.1096517  0.627472   0.79241077],0,59.17690300941467
5031,[0.4221969  0.06345342 0.38176044],0.157,57.54769515991211
5032,[0.99622141 0.52912282 0.97149275],0.361,69.71037888526917
5033,[0.86086485 0.01139748 0.72102015],0.059000000000000004,65.21425199508667
5034,[0.68177584 0.53698021 0.26691314],0.203,64.98198890686035
5035,[0.64102278 0.11148642 0.43493104],0,58.84045767784119
5036,[0.45376411 0.95389991 0.87622318],0.303,66.14304757118225
5037,[0.26340853 0.50058952 0.17869896],0,59.05244779586792
5038,[0.91271869 0.87058774 0.2985474 ],0.399,71.64854693412781
5039,[0.63901026 0.60899289 0.15287438],0.217,66.71207690238953
5040,[0.76258515 0.53938933 0.77895165],0.249,68.7932357788086
5041,[5.30402498e-01 4.86418264e-04 3.24270578e-01],0.135,67.64411401748657
5042,[0.0194694  0.9291782  0.87909345],0.129,66.4748592376709
5043,[0.83174748 0.30748321 0.05791629],0.163,59.379300594329834
5044,[0.87809665 0.9470322  0.08565742],0.399,70.91899967193604
5045,[0.48603441 0.06913924 0.76091898],0.121,65.98953986167908
5046,[0.76590914 0.12832871 0.47546695],0.045,66.02612590789795
5047,[0.54985456 0.26501817 0.87280169],0.007,53.9947714805603
5048,[0.42317498 0.21175028 0.53951033],0.083,66.13800168037415
5049,[0.73000184 0.20110124 0.31182505],0.061,66.62079930305481
5050,[0.99524928 0.64990801 0.43826742],0.399,70.82168126106262
5051,[0.51762326 0.12094013 0.22476576],0.083,66.65631413459778
5052,[0.33811325 0.58832772 0.23018566],0.059000000000000004,65.07970118522644
5053,[0.22023211 0.07092013 0.63135975],0.253,65.96270418167114
5054,[0.22895747 0.90549539 0.85999812],0.167,67.78532910346985
5055,[0.07085566 0.23796136 0.66925213],0.243,66.56096744537354
5056,[0.21425088 0.13224979 0.93591213],0.223,66.86013531684875
5057,[0.57109639 0.47266947 0.78494737],0.121,67.02644729614258
5058,[0.80757629 0.19035818 0.09694001],0.093,66.08114552497864
5059,[0.43108909 0.42356834 0.46720541],0.025,54.68081307411194
5060,[0.72914652 0.67339867 0.98458565],0.301,57.638078689575195
5061,[0.09841921 0.40260728 0.33942415],0.149,69.2842206954956
5062,[0.86175779 0.24861496 0.19026134],0.149,68.43793249130249
5063,[0.44865339 0.42187106 0.27863852],0.031,56.56567358970642
5064,[0.24982443 0.92334415 0.44330041],0.183,68.34171080589294
5065,[0.86143432 0.55033756 0.05057605],0.299,70.54388737678528
5066,[0.99938285 0.83609062 0.96940967],0.399,70.63728475570679
5067,[0.92645935 0.84876103 0.16635247],0.399,70.39897632598877
5068,[0.48568504 0.21369972 0.40119045],0.051000000000000004,54.93220353126526
5069,[0.05863237 0.37895491 0.98572982],0.177,67.05120778083801
5070,[0.26522273 0.7841244  0.45518354],0.121,65.69699096679688
5071,[0.42304451 0.95740224 0.99584835],0.28900000000000003,68.31607437133789
5072,[0.55581994 0.71845041 0.15483285],0.231,58.69334268569946
5073,[0.29673096 0.96879599 0.57941302],0.229,66.69660544395447
5074,[0.54224533 0.74802295 0.05715604],0.23900000000000002,68.1698546409607
5075,[0.58423234 0.50285419 0.85307941],0.14300000000000002,66.68385004997253
5076,[0.15744056 0.96086412 0.08011287],0.153,66.57462406158447
5077,[0.18583591 0.5950553  0.67548979],0,59.6080482006073
5078,[0.23522027 0.11982235 0.89066424],0.219,57.67705488204956
5079,[0.24623294 0.59453926 0.61963287],0.019000000000000003,56.442375898361206
5080,[0.41926152 0.58369047 0.5229893 ],0.099,69.24542284011841
5081,[0.93479954 0.20420993 0.71648803],0.167,68.44082117080688
5082,[0.23870271 0.39577063 0.67196583],0.081,57.554866790771484
5083,[0.30002058 0.31614782 0.75217726],0.089,67.43846344947815
5084,[0.07254161 0.45828141 0.99888151],0.131,57.68716788291931
5085,[0.99619648 0.07318816 0.21321738],0.185,69.29774808883667
5086,[0.26522009 0.9333397  0.88123673],0.199,70.75660443305969
5087,[0.87935743 0.3695072  0.15778422],0.219,57.23754382133484
5088,[0.83382714 0.70357941 0.61192556],0.365,68.02458238601685
5089,[0.98733212 0.65400699 0.007791  ],0.399,71.23971176147461
5090,[0.81718449 0.29934639 0.66366047],0.155,67.04668402671814
5091,[0.93902375 0.13422941 0.11544644],0.131,58.11269950866699
5092,[0.10703826 0.55323641 0.27243872],0.07100000000000001,65.91484880447388
5093,[0.60488684 0.71765418 0.20365595],0.255,67.30565762519836
5094,[0.63429821 0.26394525 0.48872256],0.047,65.92308926582336
5095,[0.90542654 0.84616854 0.09230552],0.399,70.50815439224243
5096,[0.42361286 0.27664383 0.0035116 ],0,59.201964378356934
5097,[0.77119452 0.63714106 0.26204095],0.299,69.94641184806824
5098,[0.74130292 0.55169291 0.42784943],0.241,68.21220874786377
5099,[0.00966128 0.07517166 0.88347999],0.355,67.80782294273376
5100,[0.90401847 0.5456017  0.83494613],0.323,69.33973145484924
5101,[0.58256413 0.14803453 0.12746886],0,59.433669090270996
5102,[0.30828276 0.89905572 0.79645559],0.203,65.33286714553833
5103,[0.86078773 0.89899886 0.21013818],0.399,71.55788588523865
5104,[0.24954769 0.10272632 0.7804421 ],0.221,66.64111685752869
5105,[0.88422242 0.40636405 0.62091346],0.241,67.04651212692261
5106,[0.15456085 0.92996074 0.86497072],0.14100000000000001,67.50408434867859
5107,[0.97630388 0.81083027 0.88178902],0.399,71.24918270111084
5108,[0.02477961 0.73660983 0.33230371],0,58.813693046569824
5109,[0.93090874 0.80229217 0.8644288 ],0.399,70.64873313903809
5110,[0.81082897 0.26676756 0.78770374],0.137,57.66157555580139
5111,[0.10809803 0.87223625 0.85895549],0.089,66.14445567131042
5112,[0.22244869 0.81664619 0.46048086],0.117,66.58308672904968
5113,[0.30521494 0.79540131 0.22766525],0.14500000000000002,67.98420190811157
5114,[0.02365756 0.19307854 0.32837838],0.291,68.99467086791992
5115,[0.86443849 0.96697541 0.27921864],0.399,70.63747024536133
5116,[0.64154278 0.39966385 0.98156873],0.121,66.3336181640625
5117,[0.5362652  0.93931853 0.11535949],0.331,59.12756967544556
5118,[0.97049782 0.17851398 0.96294473],0.17500000000000002,58.2440664768219
5119,[0.26548607 0.10833624 0.43472945],0.213,56.27582001686096
5120,[0.72861568 0.3136475  0.60645411],0.11900000000000001,58.00636863708496
5121,[0.5114698  0.38517833 0.57681957],0.047,66.92237067222595
5122,[0.25474103 0.7088257  0.00165633],0.075,56.556147813797
5123,[0.92566744 0.53846214 0.71972773],0.329,68.30943655967712
5124,[0.74202217 0.67066214 0.36435456],0.301,57.246113538742065
5125,[0.06997202 0.66427019 0.33031736],0,58.43784689903259
5126,[0.31394068 0.84808045 0.72005215],0.179,67.66158294677734
5127,[0.3003458  0.30925406 0.40854647],0.095,67.74395513534546
5128,[0.40243515 0.29562218 0.12731107],0.053000000000000005,62.96991944313049
5129,[0.42048308 0.94044526 0.67759616],0.277,67.1686851978302
5130,[0.90289532 0.61553875 0.30105364],0.353,67.39683246612549
5131,[5.47987972e-01 3.20432332e-04 2.87010976e-01],0.127,65.05408477783203
5132,[0.42992593 0.5800023  0.65497336],0.10300000000000001,64.26965570449829
5133,[0.46502983 0.44215282 0.21376473],0.049,66.62901520729065
5134,[0.47322873 0.90125545 0.796358  ],0.28500000000000003,69.01829075813293
5135,[0.16970057 0.08472503 0.5156552 ],0.271,67.74956130981445
5136,[0.63300096 0.33516226 0.81876708],0.083,66.85898280143738
5137,[0.75121124 0.67282969 0.22470906],0.305,67.46247410774231
5138,[0.19914234 0.02434415 0.2449203 ],0.28900000000000003,68.27710223197937
5139,[0.4751791  0.84980317 0.07282626],0.257,58.53662896156311
5140,[0.41447709 0.62979175 0.19448963],0.117,67.04961729049683
5141,[0.69642133 0.49437947 0.2440618 ],0.189,68.09479212760925
5142,[0.65612066 0.00546022 0.75127683],0.067,65.72796988487244
5143,[0.77012137 0.10652066 0.42530752],0.035,65.41677141189575
5144,[0.17589654 0.95805076 0.5181621 ],0.163,58.81960201263428
5145,[0.05021443 0.249157   0.84869383],0.247,66.8706648349762
5146,[0.45650253 0.80147349 0.66785143],0.227,65.26842451095581
5147,[0.98799158 0.59547259 0.95044423],0.389,69.56002640724182
5148,[0.89151445 0.61267565 0.71957162],0.34900000000000003,70.26413011550903
5149,[0.50482418 0.83063124 0.54809017],0.263,58.50220561027527
5150,[0.89729726 0.74370206 0.47485872],0.399,70.50989627838135
5151,[0.25921056 0.24719811 0.63792127],0.14500000000000002,68.43005728721619
5152,[0.7658884  0.5213069  0.62700321],0.241,68.21260380744934
5153,[0.27461816 0.07741155 0.28582486],0.225,56.374187707901
5154,[0.2717355  0.31968082 0.54036686],0.10300000000000001,63.34994602203369
5155,[0.13837979 0.23121701 0.69423574],0.213,56.43369269371033
5156,[0.70648732 0.06415469 0.40775257],0,58.43821620941162
5157,[0.54266131 0.41576257 0.20689453],0.075,55.92172050476074
5158,[0.42018023 0.90491375 0.58431441],0.259,67.30369544029236
5159,[0.69558997 0.85679875 0.76591371],0.373,70.71674156188965
5160,[0.38041337 0.00581155 0.35188612],0.20700000000000002,55.49738335609436
5161,[0.75354848 0.85351409 0.95383653],0.399,71.5293517112732
5162,[0.41905787 0.74756297 0.54634972],0.179,68.51734328269958
5163,[0.60330943 0.22049232 0.21948761],0.007,52.911224603652954
5164,[0.43587441 0.0289444  0.33624961],0.169,58.75531482696533
5165,[0.67920707 0.40430296 0.1650855 ],0.135,66.72152304649353
5166,[0.46743205 0.12756491 0.62250965],0.101,54.229163646698
5167,[0.02695994 0.39400472 0.56461786],0.189,67.69784474372864
5168,[0.02709555 0.64277833 0.13572666],0.067,65.85525941848755
5169,[0.46173972 0.05020799 0.37924385],0.14500000000000002,67.71219038963318
5170,[0.21167407 0.32681833 0.76154682],0.129,65.17339134216309
5171,[0.37915842 0.75205793 0.83227416],0.165,67.28527450561523
5172,[0.25228979 0.08183521 0.01935654],0.23500000000000001,67.2241530418396
5173,[0.53946887 1.         0.35008683],0.363,59.30325627326965
5174,[0.65020609 0.78128635 0.65202102],0.313,58.92039704322815
5175,[0.75430664 0.94969496 0.19941736],0.399,71.14789700508118
5176,[0.02037278 0.15232385 0.12624375],0.315,66.7794759273529
5177,[0.66952296 0.56398426 0.21802984],0.211,66.37311673164368
5178,[0.69953239 0.76694885 0.16783119],0.327,67.34957027435303
5179,[0.60730477 0.74797303 0.11455023],0.271,67.97321081161499
5180,[0.81938177 0.96480669 0.10811313],0.399,71.53236556053162
5181,[0.02567177 0.31192712 0.67762552],0.229,66.67750978469849
5182,[0.9582687  0.39663937 0.71531039],0.275,58.19985795021057
5183,[0.07599535 0.69065161 0.6274974 ],0,59.74600291252136
5184,[0.10190303 0.77253263 0.85065163],0.037000000000000005,55.63020730018616
5185,[0.60046814 0.12099101 0.98426464],0,58.5533881187439
5186,[0.78271191 0.34717991 0.42854084],0.161,67.83766055107117
5187,[0.37060214 0.50596515 0.34135361],0.035,66.10147380828857
5188,[0.84965955 0.82239152 0.10555206],0.399,70.5658791065216
5189,[0.96088371 0.63561251 0.8290557 ],0.395,70.59003901481628
5190,[0.70737692 0.43547898 0.7340997 ],0.169,59.037224769592285
5191,[0.96557039 0.27004483 0.8085381 ],0.215,66.16309475898743
5192,[0.53822259 0.48349787 0.43574066],0.107,56.770426988601685
5193,[0.7310971  0.26835767 0.85207221],0.099,68.90761351585388
5194,[0.83081287 0.08659272 0.8820041 ],0.059000000000000004,64.859943151474
5195,[0.24388077 0.4647055  0.61057887],0,59.539634227752686
5196,[0.37902149 0.02861952 0.85131153],0.193,67.28765511512756
5197,[0.18185037 0.21207198 0.79816643],0.199,70.40841960906982
5198,[0.34036678 0.88039089 0.70147303],0.20900000000000002,65.67344903945923
5199,[0.27628947 0.01006734 0.94846629],0.253,65.41459035873413
5200,[0.08561289 0.72011709 0.48876858],0.001,60.62659811973572
5201,[0.75823852 0.69064653 0.64616655],0.321,68.33247995376587
5202,[0.49086582 0.79298825 0.09306075],0.23500000000000001,69.04092478752136
5203,[0.22161128 0.69182455 0.30631223],0.053000000000000005,63.84075450897217
5204,[0.58161004 0.47325904 0.53113229],0.125,56.83131814002991
5205,[0.42554111 0.74598246 0.33090889],0.181,59.448901891708374
5206,[0.70292273 0.27087901 0.25148448],0.083,66.72110438346863
5207,[0.12065967 0.19253295 0.11957443],0.245,67.69165444374084
5208,[0.5359134  0.76223952 0.18519993],0.243,67.17991638183594
5209,[0.21639895 0.48419908 0.72488512],0,59.294898986816406
5210,[0.97670491 0.52464455 0.28309415],0.34500000000000003,69.19133639335632
5211,[0.10052768 0.19406651 0.22755288],0.253,65.2813835144043
5212,[0.17945179 0.0140653  0.53434694],0.301,55.927347898483276
5213,[0.274332   0.97438255 0.55357973],0.221,66.68176341056824
5214,[0.69748459 0.12621636 0.86882801],0.011,64.51987481117249
5215,[0.49092318 0.8727893  0.57429458],0.279,68.2738904953003
5216,[0.46943907 0.44046152 0.1844134 ],0.049,67.56555318832397
5217,[0.05137289 0.94114531 0.47791489],0.135,67.59881258010864
5218,[0.82219655 0.4006931  0.07408078],0.20500000000000002,65.99733233451843
5219,[0.62950543 0.05353302 0.14923101],0.061,65.64983773231506
5220,[0.56289199 0.30380394 0.99434309],0.035,65.65377354621887
5221,[0.1184551  0.76449376 0.60656296],0.039,65.46027398109436
5222,[0.79081828 0.22564168 0.52277902],0.10500000000000001,64.7382185459137
5223,[0.45055451 0.44271413 0.86052963],0.047,65.93540287017822
5224,[0.99013062 0.30534895 0.62127944],0.245,67.37612462043762
5225,[0.60968845 0.74013529 0.94799369],0.273,69.00994396209717
5226,[0.20780127 0.21097713 0.66069852],0.189,67.85236263275146
5227,[0.15706488 0.17375887 0.07506393],0.23700000000000002,58.21770715713501
5228,[0.00266654 0.45049821 0.5940507 ],0.171,67.2911217212677
5229,[0.29128183 0.2314318  0.70724778],0.137,57.802711963653564
5230,[0.70305536 0.45402646 0.6876678 ],0.177,66.81255221366882
5231,[0.92400314 0.7878825  0.625312  ],0.399,70.72324776649475
5232,[0.66124625 0.93374885 0.42530029],0.391,70.29200029373169
5233,[0.54461277 0.64766427 0.90879677],0.195,69.27102541923523
5234,[0.82671256 0.07133695 0.16596397],0.043000000000000003,65.20541214942932
5235,[0.30763615 0.74900528 0.56943515],0.125,56.687681674957275
5236,[0.28863284 0.12429018 0.68896147],0.191,69.36475586891174
5237,[0.69980113 0.94275824 0.50066842],0.399,71.98358178138733
5238,[0.49384003 0.08037057 0.03984353],0.115,65.95369958877563
5239,[0.43206668 0.3222933  0.25044822],0,59.326822996139526
5240,[0.09132745 0.96199652 0.83631036],0.161,68.21983289718628
5241,[0.57525287 0.95086972 1.        ],0.361,69.90353965759277
5242,[0.67234601 0.26947336 0.04021459],0.065,65.3989028930664
5243,[0.75634249 0.47049888 0.65177574],0.211,65.76505494117737
5244,[0.91616402 0.18143583 0.5855652 ],0.14500000000000002,67.39275121688843
5245,[0.63484503 0.49172764 0.09124897],0.157,58.64629602432251
5246,[0.34798983 0.33328207 0.67040839],0.059000000000000004,64.98136711120605
5247,[0.85781791 0.32977671 0.69395947],0.191,69.22519755363464
5248,[0.28824    0.94527598 0.8139074 ],0.215,66.1093099117279
5249,[0.55014761 0.45482118 0.31462721],0.099,68.77160501480103
5250,[0.32329985 0.97027161 0.40432667],0.243,67.94649267196655
5251,[0.51464335 0.98820929 0.65792949],0.34700000000000003,69.01561999320984
5252,[0.54264377 0.41323545 0.18763376],0.07300000000000001,67.72190260887146
5253,[0.36180965 0.75649205 0.6256629 ],0.157,58.05101656913757
5254,[0.76006461 0.20350884 0.54943848],0.079,66.88268637657166
5255,[0.92776527 0.4381084  0.69853795],0.279,67.55182695388794
5256,[0.12142995 0.97323423 0.60911816],0.169,59.071786642074585
5257,[0.23931429 0.15832074 0.5510586 ],0.199,69.69271516799927
5258,[0.55230264 0.09314019 0.99268133],0.075,56.11043167114258
5259,[0.91302076 0.46144435 0.11748487],0.281,59.71708083152771
5260,[0.83222518 0.49837852 0.71689975],0.263,58.76797151565552
5261,[0.50891848 0.27338792 0.83507512],0,58.40614557266235
5262,[0.98034292 0.24368865 0.55148487],0.20900000000000002,64.34967803955078
5263,[0.3836187  0.92194645 0.50844074],0.249,69.31730937957764
5264,[0.87941345 0.86409495 0.27633972],0.399,71.52343344688416
5265,[0.79008355 0.41493061 0.9346457 ],0.201,55.454551219940186
5266,[0.50778402 0.82060976 0.28293435],0.259,66.5201690196991
5267,[0.29857919 0.58695648 0.99932961],0.043000000000000003,65.31851434707642
5268,[0.4896847  0.14853625 0.53879449],0.081,57.080212116241455
5269,[0.3451524  0.55192995 0.54364622],0.047,66.60685515403748
5270,[0.4553852  0.32174897 0.18870409],0,59.4562885761261
5271,[0.69756563 0.57181371 0.23363498],0.229,66.66451144218445
5272,[0.77562026 0.04356948 0.7450146 ],0.009000000000000001,62.201520919799805
5273,[0.70529593 0.81146757 0.38622198],0.353,67.4513099193573
5274,[0.66375231 0.82080787 0.98123703],0.341,68.47117614746094
5275,[0.49537363 0.03694061 0.50248824],0.133,66.52394223213196
5276,[0.59023583 0.86976934 0.87455984],0.327,68.05440855026245
5277,[0.44034514 0.525959   0.45710414],0.079,66.19469261169434
5278,[0.72251377 0.40996592 0.6550491 ],0.163,58.520386695861816
5279,[0.15436871 0.46948848 0.96961714],0.085,67.17682003974915
5280,[0.33858897 0.69274216 0.65010213],0.113,55.902267932891846
5281,[0.85184945 0.85240728 0.85970477],0.399,71.35369920730591
5282,[0.38004169 0.31663187 0.71901483],0.051000000000000004,54.53473615646362
5283,[0.75947582 0.87245252 0.03588001],0.399,70.83383178710938
5284,[0.06841879 0.63118764 0.92132023],0.047,66.66856408119202
5285,[0.9975261  0.74681354 0.43413689],0.399,71.66222786903381
5286,[0.09844447 0.63377491 0.87294795],0,59.24524784088135
5287,[0.44371785 0.69403895 0.90380708],0.169,59.81646227836609
5288,[0.04598654 0.79619941 0.29346803],0.017,64.3190085887909
5289,[0.37487282 0.14551009 0.53137679],0.139,66.71425819396973
5290,[0.5659808  0.79257478 0.17002671],0.273,69.34356451034546
5291,[0.07896755 0.87090883 0.61996188],0.07300000000000001,68.26258540153503
5292,[0.24084679 0.91290571 0.14314833],0.171,68.93759894371033
5293,[0.46119113 0.25393691 0.25540933],0,59.036510705947876
5294,[0.00938898 0.80469053 0.90159141],0.007,54.19537591934204
5295,[0.6776759  0.15791813 0.4418988 ],0.015,62.74193072319031
5296,[0.34559414 0.58759058 0.63919913],0.065,65.72918319702148
5297,[0.42434611 0.2500571  0.84566   ],0.061,65.8995361328125
5298,[0.19922942 0.38467606 0.4833963 ],0.107,56.13066339492798
5299,[0.2372223  0.57193878 0.57504263],0.003,60.8563072681427
5300,[0.9927917  0.29519766 0.97836204],0.243,66.75624489784241
5301,[0.6582927  0.27444359 0.5661556 ],0.063,56.27547788619995
