instance_idx,instance,epsilon,runtime
3015,[0.18701388 0.57324203 0.60806658],0.011,66.74783515930176
3016,[0.04056813 0.17946657 0.90986576],0.271,70.3280656337738
3017,[0.41235744 0.87091609 0.69057547],0.245,70.37603807449341
3018,[0.76496495 0.17635066 0.64239513],0.077,68.14911699295044
3019,[0.56758523 0.51711667 0.29242984],0.139,69.49584770202637
3020,[0.14469987 0.6699105  0.87663562],0.019000000000000003,57.94597268104553
3021,[0.11728377 0.1768336  0.76965221],0.23500000000000001,70.85968470573425
3022,[0.15720291 0.84379678 0.36770837],0.099,71.21525168418884
3023,[0.43958627 0.23969078 0.44897917],0.053000000000000005,65.8178060054779
3024,[0.97795268 0.8182825  0.0084037 ],0.399,73.40563941001892
3025,[0.18830546 0.64735671 0.59424865],0.023,68.33796095848083
3026,[0.24439325 0.23372959 0.18209732],0.157,60.000953674316406
3027,[0.09005776 0.17019403 0.82441092],0.251,58.94252872467041
3028,[0.58263662 0.92031844 0.082865  ],0.34500000000000003,71.82133984565735
3029,[0.07444469 0.6470178  0.79650965],0.025,56.18594408035278
3030,[0.06990802 0.5743     0.39875525],0.07300000000000001,69.48284792900085
3031,[0.24838126 0.36067253 0.10535168],0.095,70.5442042350769
3032,[0.61559655 0.51552761 0.33142626],0.163,60.390777349472046
3033,[0.32827832 0.42472615 0.38760444],0.019000000000000003,57.636613845825195
3034,[0.46667972 0.07006412 0.73940178],0.117,68.49610829353333
3035,[0.07739227 0.43973331 0.59935969],0.129,69.15772342681885
3036,[0.34486377 0.81027361 0.12033163],0.171,70.98908734321594
3037,[0.28429841 0.67553124 0.95612636],0.093,69.41528177261353
3038,[0.14461031 0.18918073 0.53216615],0.221,69.21538925170898
3039,[0.64762616 0.48822933 0.11716335],0.161,70.75333523750305
3040,[0.2001517  0.45410085 0.57649956],0.063,58.09350371360779
3041,[0.87188622 0.21763655 0.24641789],0.14100000000000001,70.04234600067139
3042,[0.6796909  0.17214171 0.20847333],0.025,56.33442521095276
3043,[0.23451944 0.46775039 0.66945924],0.037000000000000005,58.06977987289429
3044,[0.53530044 0.30704133 0.35644626],0.023,68.66400980949402
3045,[0.14702429 0.18223923 0.99229496],0.217,68.3828718662262
3046,[0.25951182 0.62108337 0.54442003],0.045,68.58678936958313
3047,[0.86373439 0.94496486 0.17953552],0.399,73.6954402923584
3048,[0.05787334 0.17108237 0.65753976],0.269,61.13698720932007
3049,[0.64379798 0.12387114 0.37048204],0.011,67.27601766586304
3050,[0.18947502 0.26772925 0.15792863],0.169,61.099175453186035
3051,[0.7851487  0.071681   0.99344884],0.045,68.75465440750122
3052,[0.46623307 0.29604054 0.9945749 ],0.001,63.10678839683533
3053,[0.35663506 0.2786356  0.22203795],0.079,68.93298244476318
3054,[0.72928446 0.08341987 0.23725804],0.005,65.14187622070312
3055,[0.38461294 0.8704186  0.44995848],0.225,59.33479166030884
3056,[0.07694915 0.79173251 0.84308477],0.045,69.06025719642639
3057,[0.30422297 0.5502722  0.6350341 ],0.035,68.23811078071594
3058,[0.84206402 0.72953873 0.61176131],0.385,72.24908638000488
3059,[0.49426338 0.73128512 0.73366783],0.217,69.20040845870972
3060,[0.75273515 0.6520507  0.1731309 ],0.297,71.55353713035583
3061,[0.22852311 0.89816137 0.09733357],0.157,60.71127438545227
3062,[0.78787912 0.31681698 0.16769035],0.147,69.95158386230469
3063,[0.96002603 0.43077902 0.8319771 ],0.301,59.3749942779541
3064,[0.15509911 0.39741201 0.85747211],0.107,58.21963095664978
3065,[0.05219829 0.52554681 0.98711036],0.093,68.63127303123474
3066,[0.18093663 0.62207157 0.68825251],0.009000000000000001,65.66065788269043
3067,[0.66281739 0.97325334 0.33035418],0.399,73.02900910377502
3068,[0.35479121 0.23408432 0.17226087],0.10300000000000001,66.32737612724304
3069,[0.91106173 0.82567327 0.60725285],0.399,73.41541767120361
3070,[0.09278326 0.24501608 0.20266444],0.227,68.02928161621094
3071,[0.52641174 0.29255612 0.6720275 ],0.019000000000000003,58.058457136154175
3072,[0.41191615 0.20849149 0.28810243],0.085,69.54869318008423
3073,[0.74780105 0.4691073  0.18626467],0.203,67.57035565376282
3074,[0.24867934 0.01954749 0.63100177],0.251,58.52116084098816
3075,[0.55705019 0.53835151 0.42917218],0.147,70.52234673500061
3076,[0.27380384 0.71999254 0.03548111],0.089,68.61753487586975
3077,[0.02037659 0.79524132 0.47705627],0.011,66.67508172988892
3078,[0.68705396 0.96819192 0.7208755 ],0.399,73.23700594902039
3079,[0.22057213 0.7123446  0.37088915],0.067,68.71749758720398
3080,[0.41576713 0.30228059 0.36597039],0.037000000000000005,57.30956840515137
3081,[0.37411685 0.73299652 0.07351249],0.147,70.01519846916199
3082,[0.84817774 0.60449781 0.22985328],0.321,70.86871695518494
3083,[0.68374834 0.04493569 0.10527408],0.037000000000000005,57.21512532234192
3084,[0.71195671 0.80331981 0.37581644],0.35100000000000003,60.583524227142334
3085,[0.21352669 0.98133118 0.49068853],0.197,71.74499368667603
3086,[0.72908676 0.1879847  0.18232013],0.055,67.63729429244995
3087,[0.37776894 0.05511069 0.63047113],0.169,60.74098443984985
3088,[0.82934981 0.09592851 0.72802716],0.07100000000000001,69.09065818786621
3089,[0.56447292 0.81263898 0.69454913],0.291,71.7735607624054
3090,[0.76865786 0.01964224 0.1852988 ],0.005,64.56697583198547
3091,[0.87912233 0.76686521 0.2677778 ],0.399,73.30324602127075
3092,[0.73609325 0.35211483 0.85591269],0.153,68.78231549263
3093,[0.51248653 0.07168587 0.72640079],0.093,69.42215371131897
3094,[0.51898392 0.42606205 0.37100574],0.07300000000000001,70.09177303314209
3095,[0.52002731 0.05793133 0.44250027],0.10300000000000001,66.32390141487122
3096,[0.75834494 0.47002224 0.5127266 ],0.215,68.24765276908875
3097,[0.30414048 0.87256166 0.29769477],0.183,70.76883387565613
3098,[0.17677984 0.12764746 0.72504618],0.231,60.31318712234497
3099,[0.7451519  0.77979997 0.99562156],0.371,71.49075317382812
3100,[0.29616494 0.32660163 0.39333805],0.083,68.87093734741211
3101,[0.42287902 0.03654525 0.43161466],0.161,70.42045712471008
3102,[0.61978609 0.91098679 0.531521  ],0.363,61.06534481048584
3103,[0.47456099 0.99205247 0.73590261],0.335,71.79356789588928
3104,[0.89984975 0.5188006  0.8745146 ],0.315,69.44125890731812
3105,[0.14292127 0.8169498  0.18053445],0.075,58.91354441642761
3106,[0.79348402 0.69458045 0.3165292 ],0.337,61.417006969451904
3107,[0.49814667 0.54524347 0.9482479 ],0.133,69.060800075531
3108,[0.50133073 0.6969319  0.19274088],0.193,71.08785510063171
3109,[0.20695204 0.20867641 0.85278496],0.17500000000000002,59.79574179649353
3110,[0.93733053 0.00220981 0.09411143],0.127,67.96613669395447
3111,[0.43166396 0.58607904 0.51428438],0.111,69.25066304206848
3112,[0.68504332 0.97058259 0.02085165],0.399,73.59846830368042
3113,[0.77275347 0.76523816 0.70480071],0.371,72.2028329372406
3114,[0.26132771 0.10773588 0.70920632],0.199,72.48928189277649
3115,[0.00738717 0.76234719 0.86958726],0.001,63.157036781311035
3116,[0.1696417  0.23026389 0.31610597],0.193,70.41659307479858
3117,[0.38115216 0.97420319 0.77664318],0.281,61.41529583930969
3118,[0.31939436 0.24669564 0.28418146],0.113,58.59518241882324
3119,[0.37151378 0.02809148 0.81008462],0.181,60.84995770454407
3120,[0.39263921 0.22161965 0.33892813],0.08700000000000001,59.16739344596863
3121,[0.12075932 0.36568485 0.36162488],0.149,71.4762589931488
3122,[0.91511437 0.58595726 0.40465877],0.34500000000000003,71.4526436328888
3123,[0.24500226 0.49970884 0.04235994],0.031,57.3448646068573
3124,[0.65639535 0.34138659 0.88132119],0.111,68.63180136680603
3125,[0.90671154 0.06119859 0.37177709],0.109,67.94547891616821
3126,[0.09990879 0.72205347 0.84304258],0.023,68.1342339515686
3127,[0.75093711 0.70863334 0.29114579],0.323,71.75873517990112
3128,[0.75544439 0.20893736 0.37424953],0.083,69.08377313613892
3129,[0.96941544 0.87284322 0.80568427],0.399,73.4832170009613
3130,[0.09954835 0.42359729 0.66549481],0.125,58.98753023147583
3131,[0.82281468 0.14597258 0.78623169],0.095,70.28181099891663
3132,[0.96342743 0.63506655 0.01863834],0.393,71.42686319351196
3133,[0.77313361 0.2663472  0.07507776],0.113,58.75703430175781
3134,[0.13746    0.26932254 0.16218002],0.193,70.48535895347595
3135,[0.0369101  0.38046119 0.06836736],0.191,71.47633337974548
3136,[0.38310627 0.77240622 0.02111837],0.171,70.38679361343384
3137,[0.74379951 0.26338315 0.86901121],0.115,68.82868099212646
3138,[0.57164572 0.57191099 0.9096878 ],0.181,61.185365438461304
3139,[0.10010523 0.43322755 0.20771306],0.131,58.93799710273743
3140,[0.38204303 0.03426956 0.84722031],0.17300000000000001,71.53973817825317
3141,[0.00510604 0.73914774 0.50417327],0.021,66.88290405273438
3142,[0.62223367 0.00984527 0.00870735],0.085,70.0381772518158
3143,[0.28643919 0.84089063 0.94018507],0.17300000000000001,71.58932375907898
3144,[0.30860275 0.94238999 0.68396006],0.229,69.66104888916016
3145,[0.42554177 0.76886109 0.30338358],0.193,70.977614402771
3146,[0.36735983 0.83743401 0.98247381],0.213,58.892507553100586
3147,[0.6715342  0.35942442 0.01187036],0.109,67.93614315986633
3148,[0.02784822 0.6050507  0.26822524],0.081,59.31756830215454
3149,[0.28263624 0.84352449 0.65523125],0.167,70.83622527122498
3150,[0.44534122 0.39915659 0.30034657],0.023,68.12916254997253
3151,[0.87990381 0.02211113 0.80054009],0.101,58.34161972999573
3152,[0.36661368 0.18072734 0.33468837],0.121,68.55638360977173
3153,[0.35537949 0.54916438 0.43315087],0.055,67.31032538414001
3154,[0.75832468 0.77719202 0.92658678],0.373,72.49968934059143
3155,[0.77422141 0.29539255 0.19024739],0.131,60.208473682403564
3156,[0.56264033 0.17321194 0.41806915],0.027000000000000003,65.30119585990906
3157,[0.01686047 0.64656563 0.4726696 ],0.061,68.06728601455688
3158,[0.24362191 0.2387773  0.47182462],0.149,71.69867038726807
3159,[0.60417306 0.13216779 0.40645043],0.025,56.23842692375183
3160,[0.92413726 0.52181126 0.53717106],0.321,70.83396887779236
3161,[0.25418316 0.5059054  0.16090216],0.021,66.35033917427063
3162,[0.32831973 0.72623298 0.44008472],0.127,68.50002789497375
3163,[0.64707775 0.89111206 0.9909126 ],0.377,70.34024286270142
3164,[0.36874132 0.82889715 0.31708537],0.195,71.64224410057068
3165,[0.72815308 0.9980049  0.16764101],0.399,73.30302286148071
3166,[0.7018474  0.41911962 0.42686299],0.161,70.30174803733826
3167,[0.42575119 0.18491684 0.07620209],0.095,70.03010940551758
3168,[0.32487741 0.41952965 0.14644096],0.029,66.57374405860901
3169,[0.22647288 0.50557032 0.20045548],0.033,67.31738781929016
3170,[0.88686359 0.18805108 0.00304547],0.131,60.40605545043945
3171,[0.70377803 0.41908085 0.39129745],0.161,70.62830090522766
3172,[0.50993418 0.43468868 0.45117809],0.075,58.93963360786438
3173,[0.32589973 0.89788655 0.16362855],0.20500000000000002,67.97062301635742
3174,[0.57252287 0.73845642 0.81831642],0.261,71.16197109222412
3175,[0.76893464 0.07488654 0.18074541],0.019000000000000003,57.85986685752869
3176,[0.47303529 0.17382959 0.87716317],0.059000000000000004,67.01337122917175
3177,[0.73547189 0.38880796 0.84994404],0.171,70.58859157562256
3178,[0.1535214  0.63599299 0.04825156],0.009000000000000001,65.24955821037292
3179,[0.20217374 0.07026079 0.29441462],0.255,69.30741095542908
3180,[0.46770818 0.50895957 0.44006617],0.089,68.93343448638916
3181,[0.20481992 0.40331388 0.37527436],0.091,70.8509840965271
3182,[0.12703976 0.51703257 0.37921242],0.07300000000000001,69.48760867118835
3183,[0.18589407 0.48854968 0.38913251],0.057,58.04964876174927
3184,[0.25026721 0.40920711 0.53896624],0.061,67.57961559295654
3185,[0.47699604 0.8654253  0.26025281],0.265,69.54031801223755
3186,[0.48100288 0.17680746 0.86376316],0.055,65.93786072731018
3187,[0.80509701 0.54876394 0.01368993],0.271,70.60053586959839
3188,[0.50737739 0.67307025 0.43753231],0.189,70.33457899093628
3189,[0.4242387  0.30278321 0.13847474],0.037000000000000005,57.378538608551025
3190,[0.53555019 0.99731851 0.03054383],0.359,70.38697147369385
3191,[0.76157731 0.5166956  0.59008807],0.241,70.95734095573425
3192,[0.51114705 0.23265355 0.71784358],0.015,64.85171365737915
3193,[0.46754372 0.54668729 0.59246625],0.111,69.70694255828857
3194,[0.56818807 0.04366671 0.77672983],0.079,68.9695463180542
3195,[0.7177731  0.15835507 0.2196985 ],0.037000000000000005,57.83854031562805
3196,[0.67883529 0.4301227  0.99314949],0.167,70.80441069602966
3197,[0.03628805 0.61248233 0.78976823],0.061,67.71163177490234
3198,[0.30922402 0.94998262 0.24473736],0.223,69.9272735118866
3199,[0.31885831 0.40289856 0.07275314],0.041,68.26393842697144
3200,[0.64664419 0.69800976 0.78252306],0.277,69.41867303848267
3201,[0.08954564 0.32518374 0.5903014 ],0.179,70.10900688171387
3202,[0.53337607 0.65278293 0.46818853],0.193,70.41138243675232
3203,[0.86844852 0.92241789 0.77751156],0.399,73.89706444740295
3204,[0.04864273 0.13910034 0.17645104],0.299,72.75011873245239
3205,[0.89238395 0.00299655 0.3955984 ],0.095,69.71694540977478
3206,[0.96326131 0.93778509 0.81849205],0.399,73.80127000808716
3207,[0.53185239 0.34618181 0.73386016],0.049,69.4587299823761
3208,[0.60625983 0.68995067 0.5650838 ],0.249,71.17265343666077
3209,[0.50184321 0.38064273 0.86541969],0.053000000000000005,66.31957769393921
3210,[0.06047175 0.61919555 0.62792439],0.049,69.21627736091614
3211,[0.58432287 0.18141301 0.42568173],0.011,66.08553433418274
3212,[0.47987796 0.65611097 0.4934087 ],0.169,61.33067584037781
3213,[0.090835   0.02505369 0.58103232],0.325,60.40892052650452
3214,[0.74964396 0.16061483 0.33182756],0.055,67.42545127868652
3215,[0.77609453 0.4640837  0.12812531],0.213,58.90799570083618
3216,[0.78162746 0.41461259 0.14704505],0.193,70.26418733596802
3217,[0.77734912 0.97804686 0.31890235],0.399,74.0602502822876
3218,[0.73368918 0.66110544 0.50099317],0.295,71.17639708518982
3219,[0.68109741 0.47678717 0.54905129],0.181,61.50271415710449
3220,[0.14140316 0.99898989 0.15262808],0.185,71.18423104286194
3221,[0.40525143 0.11528435 0.35099917],0.133,68.5999128818512
3222,[0.2221614  0.37304947 0.10331583],0.10300000000000001,66.26749348640442
3223,[0.70377664 0.36680582 0.95207231],0.147,70.2928466796875
3224,[0.97964048 0.04495779 0.79283775],0.197,71.88938307762146
3225,[0.90837541 0.84671266 0.27272856],0.399,73.43782782554626
3226,[0.59526921 0.90164404 0.89159736],0.353,69.48433113098145
3227,[0.86187103 0.88141077 0.72651029],0.399,73.81225895881653
3228,[0.93377793 0.9226326  0.8611174 ],0.399,73.43340349197388
3229,[0.34694174 0.11474459 0.11558321],0.167,70.2524766921997
3230,[0.65256526 0.07230468 0.7996695 ],0.023,68.26816582679749
3231,[0.97151501 0.68531659 0.91003606],0.399,73.23834276199341
3232,[0.79350079 0.83526567 0.15203891],0.399,73.24689245223999
3233,[0.22909322 0.17536383 0.51639588],0.187,61.316702127456665
3234,[0.3035457  0.50804378 0.03124463],0,62.21806287765503
3235,[0.40468915 0.42793181 0.92374095],0.031,57.76517844200134
3236,[0.79362428 0.22962093 0.34847198],0.111,69.51718831062317
3237,[0.92190715 0.23536146 0.49365736],0.181,61.52274751663208
3238,[0.33368157 0.55693717 0.28347382],0.043000000000000003,67.64980292320251
3239,[0.2887895  0.02026559 0.08587911],0.243,68.36477756500244
3240,[0.26599038 0.88251882 0.28739317],0.169,61.25667762756348
3241,[0.59936323 0.67406904 0.96534741],0.247,70.3193678855896
3242,[0.63188957 0.40171196 0.43263273],0.117,68.89794659614563
3243,[0.59430725 0.05926397 0.44396452],0.065,66.92796587944031
3244,[0.18325701 0.249577   0.26250741],0.179,69.70814323425293
3245,[0.80383947 0.67880864 0.63079915],0.341,71.48504686355591
3246,[0.93373492 0.25286741 0.83695471],0.201,57.521605491638184
3247,[0.47167969 0.95616992 0.66407071],0.315,69.42251992225647
3248,[0.61833831 0.76159931 0.33808264],0.28500000000000003,70.97808909416199
3249,[0.87862485 0.86202221 0.78524789],0.399,73.14826917648315
3250,[0.70338961 0.01630433 0.01749526],0.043000000000000003,66.99381017684937
3251,[0.83375446 0.22951968 0.61847433],0.137,59.92101693153381
3252,[0.146062   0.17820378 0.48615025],0.227,67.95756006240845
3253,[0.34215761 0.60672176 0.35522037],0.075,58.55871605873108
3254,[0.47440624 0.30363027 0.72552712],0,61.18023991584778
3255,[0.03426254 0.02521171 0.50020063],0.355,69.94817113876343
3256,[0.21740334 0.65664642 0.51128696],0.041,68.63739705085754
3257,[0.13131191 0.41246821 0.81521891],0.111,68.11682081222534
3258,[0.39492505 0.65681901 0.15257615],0.11900000000000001,59.46867609024048
3259,[0.1892036  0.60028535 0.19433518],0.005,65.04196882247925
3260,[0.62212226 0.84452805 0.53594031],0.331,61.072362184524536
3261,[0.01436133 0.75978998 0.27393517],0.011,66.54113054275513
3262,[0.40854404 0.28787889 0.15954718],0.051000000000000004,56.437262773513794
3263,[0.64691158 0.73497096 0.04231846],0.28500000000000003,71.55519318580627
3264,[0.37421301 0.73797467 0.83740072],0.165,69.44924569129944
3265,[0.97535414 0.01214059 0.11138041],0.165,69.61184525489807
3266,[0.03416364 0.05801819 0.95199707],0.335,71.38989543914795
3267,[0.22304598 0.08372137 0.26975586],0.23900000000000002,68.50411701202393
3268,[0.61943794 0.91199713 0.88389487],0.371,71.02295112609863
3269,[0.89036725 0.76727294 0.79070638],0.399,73.2900903224945
3270,[0.21244505 0.47686411 0.14140182],0.055,67.10656499862671
3271,[0.33510953 0.43667416 0.68615673],0.003,62.97642731666565
3272,[0.64215879 0.4559091  0.32433029],0.147,70.16039896011353
3273,[0.71598632 0.68934055 0.50916908],0.301,59.35425782203674
3274,[0.01287292 0.90151467 0.58558121],0.109,67.75612998008728
3275,[0.18947689 0.38440961 0.12899771],0.113,58.66892719268799
3276,[0.03686762 0.77085232 0.40559659],0.005,64.93890380859375
3277,[0.46257359 0.68069243 0.40998984],0.171,69.65050101280212
3278,[0.4435753  0.38714848 0.40703308],0.017,67.3573637008667
3279,[0.72296735 0.02012527 0.22029981],0.027000000000000003,65.04897332191467
3280,[0.64519743 0.64976163 0.87395659],0.255,69.79858708381653
3281,[0.07225849 0.06935956 0.0697096 ],0.325,59.7482054233551
3282,[0.94392573 0.07875499 0.18410971],0.137,60.609076261520386
3283,[0.14442604 0.24049135 0.67232695],0.193,70.41566705703735
3284,[0.3240761  0.68433251 0.71183442],0.111,69.36613726615906
3285,[0.93415607 0.25359344 0.62874865],0.197,71.46525812149048
3286,[0.50385042 0.11206565 0.12440875],0.091,69.9630172252655
3287,[0.24732927 0.30988367 0.18337489],0.11900000000000001,59.418463945388794
3288,[0.47306584 0.21080405 0.49569414],0.049,69.3070867061615
3289,[0.66618756 0.80753701 0.38121429],0.331,61.5056426525116
3290,[0.00302513 0.97617935 0.36502777],0.171,70.29205179214478
3291,[0.94584424 0.28044565 0.81903258],0.221,68.79850578308105
3292,[0.10097076 0.01868103 0.18180074],0.333,70.82713556289673
3293,[0.57243071 0.17206175 0.35771488],0.023,67.76075768470764
3294,[0.2816634  0.03879836 0.83826578],0.221,68.74404096603394
3295,[0.72979763 0.9103515  0.45496826],0.399,73.02021837234497
3296,[0.50765575 0.05681917 0.08596489],0.117,68.13024616241455
3297,[0.54120247 0.22054092 0.13231588],0.019000000000000003,57.380921840667725
3298,[0.58761781 0.02590409 0.65841771],0.081,59.75026035308838
3299,[0.17091676 0.11758381 0.37245052],0.247,69.84655141830444
3300,[0.84329817 0.80494251 0.63336864],0.399,73.38560914993286
3301,[0.55224207 0.33566911 0.23295523],0.043000000000000003,67.76269555091858
3302,[0.04133966 0.87546795 0.8244328 ],0.095,70.11992120742798
3303,[0.7413405  0.29793302 0.47257474],0.121,69.48307609558105
3304,[0.76535118 0.8812379  0.95469269],0.399,73.19059419631958
3305,[0.35986245 0.40964063 0.75847176],0.003,63.27834916114807
3306,[0.17541661 0.20275752 0.21729621],0.20500000000000002,67.22966170310974
3307,[0.91235174 0.85291851 0.819837  ],0.399,74.1536774635315
3308,[0.09950244 0.88656787 0.95196189],0.111,69.05095314979553
3309,[0.02266886 0.99802932 0.19866383],0.185,71.22010159492493
3310,[0.25287683 0.31113959 0.47380204],0.109,67.58754253387451
3311,[0.7197523  0.39886417 0.82486256],0.169,61.603554248809814
3312,[0.73790267 0.28287363 0.81687782],0.121,69.1737368106842
3313,[0.38969674 0.01096493 0.76502596],0.183,70.07641816139221
3314,[0.49087894 0.76676306 0.03976308],0.223,69.7715699672699
3315,[0.39580058 0.57715148 0.91628371],0.099,70.90062665939331
3316,[0.5047267  0.93366313 0.57213725],0.317,70.58428025245667
3317,[0.46265075 0.31679126 0.75452495],0,61.209014654159546
3318,[0.77251553 0.02058283 0.3314016 ],0,61.39814615249634
3319,[0.31268318 0.22743919 0.54958517],0.11900000000000001,59.17578458786011
3320,[0.33790419 0.15683569 0.75014854],0.137,59.81425166130066
3321,[0.15175501 0.33516071 0.89263625],0.139,69.29681754112244
3322,[0.77673645 0.35109587 0.42755903],0.163,60.41626787185669
3323,[0.36612416 0.69981354 0.97924511],0.14500000000000002,69.81137418746948
3324,[0.77279828 0.0015464  0.03886273],0.015,64.83951711654663
3325,[0.37728664 0.94566903 0.58056241],0.261,70.37261939048767
3326,[0.66818779 0.00111972 0.49344454],0.057,57.33824825286865
3327,[0.38317115 0.83782597 0.51494909],0.211,68.74613404273987
3328,[0.74676321 0.55049131 0.24064864],0.243,69.39194822311401
3329,[0.69059016 0.20364773 0.11825108],0.043000000000000003,67.54955577850342
3330,[0.61302447 0.01121337 0.46411105],0.079,68.41378259658813
3331,[0.2643513  0.3962681  0.40958715],0.063,58.00578856468201
3332,[0.42745727 0.09241098 0.52992782],0.129,68.45307087898254
3333,[0.26447143 0.91289204 0.0929047 ],0.181,61.15286421775818
3334,[0.84960158 0.6184753  0.34908386],0.329,70.69008564949036
3335,[0.53714969 0.54267856 0.56039424],0.14300000000000002,68.62704038619995
3336,[0.88393071 0.56297659 0.06679276],0.317,70.5544843673706
3337,[0.73513842 0.08381063 0.78237048],0.021,67.25337290763855
3338,[0.86768778 0.24392668 0.32499434],0.153,68.29689455032349
3339,[0.49633369 0.16693218 0.31502559],0.063,57.66506338119507
3340,[0.67465627 0.83673184 0.62343445],0.355,70.54382705688477
3341,[0.77088927 0.19068579 0.59221737],0.08700000000000001,59.92675852775574
3342,[0.15168257 0.91622455 0.97784284],0.14500000000000002,70.68004870414734
3343,[0.00478308 0.6865225  0.08108625],0.057,57.622981548309326
3344,[0.17905091 0.70146619 0.26153585],0.039,67.622633934021
3345,[0.04595929 0.82799389 0.12531246],0.031,57.93739557266235
3346,[0.12950098 0.8847124  0.97185595],0.11900000000000001,59.67684245109558
3347,[0.72492578 0.30427348 0.61889264],0.11900000000000001,59.58993339538574
3348,[0.58828254 0.81353378 0.63025434],0.301,59.70505356788635
3349,[0.64906336 0.08451689 0.56326596],0.023,67.71894931793213
3350,[0.72092052 0.09724813 0.14674232],0.007,55.867947578430176
3351,[0.20151081 0.24543457 0.76875255],0.159,69.5503888130188
3352,[0.10612777 0.46147079 0.20593851],0.113,58.50819158554077
3353,[0.61170535 0.56037772 0.64701781],0.189,70.77662587165833
3354,[0.99722992 0.39594786 0.41864632],0.293,70.1789722442627
3355,[0.0890272  0.5275549  0.06561061],0.093,68.76844954490662
3356,[0.39070451 0.87006392 0.95585547],0.23900000000000002,69.20632028579712
3357,[0.62504263 0.67600906 0.74919571],0.255,68.99131178855896
3358,[0.02290907 0.88503227 0.7253756 ],0.099,71.11142206192017
3359,[0.88415062 0.55346286 0.58330114],0.319,61.2175178527832
3360,[0.76918861 0.09334164 0.6743245 ],0.039,67.5550320148468
3361,[0.56402104 0.58029738 0.32919715],0.169,61.33939266204834
3362,[0.37571481 0.9179476  0.56747628],0.247,70.22047209739685
3363,[0.30156561 0.01796587 0.12375171],0.23700000000000002,60.05896210670471
3364,[0.01767731 0.26560255 0.55276273],0.245,70.15731620788574
3365,[0.32065347 0.56531913 0.53873697],0.047,68.7436101436615
3366,[0.23999528 0.70980336 0.46679895],0.077,68.0597357749939
3367,[0.47030367 0.49203123 0.98809904],0.095,69.93973445892334
3368,[0.82250857 0.24527377 0.34169325],0.133,68.53479361534119
3369,[0.22475456 0.33244502 0.39902937],0.115,67.49896931648254
3370,[0.2005096  0.52291316 0.84572351],0.023,67.82897400856018
3371,[0.61633933 0.58489554 0.40851112],0.199,72.42056250572205
3372,[0.02781724 0.00621076 0.53177091],0.367,71.63080596923828
3373,[0.66873463 0.65532966 0.56936074],0.263,60.013920545578
3374,[0.44457624 0.82089995 0.85866133],0.23900000000000002,69.45316314697266
3375,[0.77811735 0.02170298 0.57519304],0,61.173911809921265
3376,[0.75332475 0.29045086 0.24976924],0.11900000000000001,59.474984645843506
3377,[0.55411007 0.80311175 0.51915345],0.277,69.53007459640503
3378,[0.43606991 0.8841064  0.83161519],0.265,69.29729652404785
3379,[0.73044637 0.69873127 0.65226478],0.315,69.62255716323853
3380,[0.6163937  0.19247045 0.10171838],0.001,62.739015102386475
3381,[0.23168144 0.96284541 0.15060063],0.189,70.67728877067566
3382,[0.77141187 0.24070259 0.42084927],0.107,58.19881463050842
3383,[0.55946602 0.41539833 0.90159698],0.099,70.8618803024292
3384,[0.95465122 0.41483073 0.47551892],0.28300000000000003,70.03853368759155
3385,[0.58878428 0.43007076 0.97731209],0.123,70.00766897201538
3386,[0.6306991  0.61122098 0.17623056],0.215,68.41800808906555
3387,[0.08227126 0.04955153 0.26778655],0.325,60.53737711906433
3388,[0.19041554 0.29250672 0.59316114],0.147,69.93631505966187
3389,[0.69986118 0.92352938 0.70474313],0.399,73.42463207244873
3390,[0.63051868 0.29210882 0.85508622],0.07300000000000001,69.46127247810364
3391,[0.82157879 0.7671836  0.73268076],0.395,72.20885848999023
3392,[0.73274811 0.79570566 0.5634085 ],0.363,61.40766453742981
3393,[0.26244048 0.28847877 0.95096736],0.107,58.284292697906494
3394,[0.16408904 0.46102652 0.03856898],0.089,68.69775795936584
3395,[0.55051578 0.48795618 0.27924901],0.117,68.95215964317322
3396,[0.03414696 0.30102502 0.55836801],0.219,59.103402853012085
3397,[0.77039235 0.02830168 0.11012659],0.001,63.460047245025635
3398,[0.45959384 0.80314599 0.79853882],0.23700000000000002,60.44039988517761
3399,[0.87055696 0.19107442 0.5674111 ],0.135,69.48557424545288
3400,[0.71275484 0.30965581 0.94458866],0.123,70.04797959327698
3401,[0.61030439 0.05321495 0.27430134],0.065,67.07084321975708
3402,[0.49568498 0.04305738 0.89588823],0.111,67.8302104473114
3403,[0.42212604 0.53023573 0.02691501],0.069,59.4184935092926
3404,[0.25658402 0.3650202  0.57853523],0.079,68.62325096130371
3405,[0.51259808 0.68000841 0.17763516],0.189,70.38921689987183
3406,[0.52192841 0.38863008 0.60450116],0.061,68.5719826221466
3407,[0.72829365 0.34175926 0.36435297],0.135,69.74106884002686
3408,[0.56120418 0.82692301 0.62536222],0.295,71.60772442817688
3409,[0.74354535 0.71943023 0.58276806],0.331,61.33784341812134
3410,[0.62918446 0.15144853 0.62458581],0,61.58959412574768
3411,[0.72836022 0.06342954 0.        ],0.007,56.00874996185303
3412,[0.71358621 0.84636563 0.02398314],0.373,72.20646524429321
3413,[0.56388308 0.70780953 0.88928934],0.243,69.42761898040771
3414,[0.38291529 0.39603588 0.58075395],0.001,63.336647510528564
3415,[0.66067312 0.02094773 0.46286881],0.051000000000000004,55.968684911727905
